time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.15839e-06	7102.33
1	8.15839e-06	1.77017e-05	7102.33
2	1.77017e-05	2.88649e-05	4232.9
3	2.88649e-05	4.19231e-05	3000.35
4	4.19231e-05	5.7198e-05	2008.12
5	5.7198e-05	7.50657e-05	1553.9
6	7.50657e-05	9.59665e-05	1384.85
7	9.59665e-05	0.000120415	1281.11
8	0.000120415	0.000149014	1215.01
9	0.000149014	0.000182468	1264.59
10	0.000182468	0.0002216	1450.25
11	0.0002216	0.000267375	1722.7
12	0.000267375	0.00032092	2030.23
13	0.00032092	0.000383555	2322.71
14	0.000383555	0.000456821	2541.7
15	0.000456821	0.000542525	2665.47
16	0.000542525	0.000642777	2709.44
17	0.000642777	0.000760047	2688.8
18	0.000760047	0.000897223	2605.39
19	0.000897223	0.00105769	2426.86
20	0.00105769	0.00124539	2116.5
21	0.00124539	0.00146495	1712.59
22	0.00146495	0.00172178	1347.22
23	0.00172178	0.00202221	1131.21
24	0.00202221	0.00237364	1078.83
25	0.00237364	0.00278472	1145.18
26	0.00278472	0.00326559	1274.52
27	0.00326559	0.00382808	1583.68
28	0.00382808	0.00448606	1583.68
29	0.00448606	0.00525572	247.323
30	0.00525572	0.00615604	247.323
31	0.00615604	inf	247.323
