time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.60324e-06	27811.6
1	4.60324e-06	9.98787e-06	27811.6
2	9.98787e-06	1.62865e-05	14907.1
3	1.62865e-05	2.36544e-05	15886.4
4	2.36544e-05	3.2273e-05	12536.7
5	3.2273e-05	4.23546e-05	8386.48
6	4.23546e-05	5.41475e-05	5338.63
7	5.41475e-05	6.79423e-05	3408.73
8	6.79423e-05	8.40787e-05	2327.91
9	8.40787e-05	0.000102954	1761.17
10	0.000102954	0.000125034	1442.37
11	0.000125034	0.000150862	1284.64
12	0.000150862	0.000181074	1279.36
13	0.000181074	0.000216414	1397.72
14	0.000216414	0.000257754	1611.5
15	0.000257754	0.000306111	1883.78
16	0.000306111	0.000362676	2157.98
17	0.000362676	0.000428844	2382.69
18	0.000428844	0.000506243	2530.69
19	0.000506243	0.000596781	2607.68
20	0.000596781	0.000702688	2641.37
21	0.000702688	0.000826573	2641.2
22	0.000826573	0.000971486	2566.74
23	0.000971486	0.001141	2343.73
24	0.001141	0.00133929	1943.37
25	0.00133929	0.00157123	1484.26
26	0.00157123	0.00184255	1137.12
27	0.00184255	0.00215993	970.701
28	0.00215993	0.00253118	970.701
29	0.00253118	0.00296545	1572.83
30	0.00296545	0.00347344	1572.83
31	0.00347344	inf	1572.83
