time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.87812e-06	12175.1	0.0974926	2.37242e-06
1	1.87812e-06	3.80502e-06	9935.78	472.105	1958.58
2	3.80502e-06	5.78332e-06	270.731	7.32996	2717.18
3	5.78332e-06	7.81582e-06	1351.6	14.8993	1961.6
4	7.81582e-06	9.90559e-06	3185.67	81.0412	1179
5	9.90559e-06	1.20559e-05	6344.6	221.574	1477.26
6	1.20559e-05	1.42705e-05	9523.57	473.351	1798.25
7	1.42705e-05	1.65532e-05	10407	895.798	1738.83
8	1.65532e-05	1.89083e-05	10352.2	1512.14	1986.96
9	1.89083e-05	2.13407e-05	11025.1	2281.28	2576.76
10	2.13407e-05	2.38556e-05	11132.3	3065.82	2909.16
11	2.38556e-05	2.64588e-05	11132.3	3065.82	2909.16
12	2.64588e-05	2.91566e-05	10721.8	3452.15	2922.75
13	2.91566e-05	3.19562e-05	10721.8	3452.15	2922.75
14	3.19562e-05	3.48657e-05	9376.63	3294.18	2661.17
15	3.48657e-05	3.78939e-05	9376.63	3294.18	2661.17
16	3.78939e-05	4.10511e-05	7491.83	2916.49	2018.8
17	4.10511e-05	4.43486e-05	7491.83	2916.49	2018.8
18	4.43486e-05	4.77995e-05	5608.81	2489.59	1615.27
19	4.77995e-05	5.14188e-05	5608.81	2489.59	1615.27
20	5.14188e-05	5.52239e-05	3960.84	2027.54	1402.78
21	5.52239e-05	5.92347e-05	3960.84	2027.54	1402.78
22	5.92347e-05	6.34748e-05	2888.62	1631.45	1262.38
23	6.34748e-05	6.7972e-05	2888.62	1631.45	1262.38
24	6.7972e-05	7.27596e-05	2196.15	1331.25	1102.08
25	7.27596e-05	7.78776e-05	2196.15	1331.25	1102.08
26	7.78776e-05	8.33751e-05	1797.9	1166.2	994.447
27	8.33751e-05	8.93128e-05	1797.9	1166.2	994.447
28	8.93128e-05	9.57674e-05	1552.69	1080.01	903.128
29	9.57674e-05	0.000102838	1552.69	1080.01	903.128
30	0.000102838	0.000110654	1401.38	1020.88	838.542
31	0.000110654	0.000119391	1401.38	1020.88	838.542
32	0.000119391	0.000129296	1352.94	1039.43	904.201
33	0.000129296	0.000140732	1352.94	1039.43	904.201
34	0.000140732	0.000154257	1502.36	1320.37	1322.6
35	0.000154257	0.00017081	1502.36	1320.37	1322.6
36	0.00017081	0.00019215	2251.9	2426.6	2601.3
37	0.00019215	0.000222229	2251.9	2426.6	2601.3
38	0.000222229	0.000273647	143.866	137.566	159.219
39	0.000273647	inf	143.866	137.566	159.219
