time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84773e-06	7.56462	8.23902	8.98599
1	1.84773e-06	3.74346e-06	1540.64	475.314	7880.47
2	3.74346e-06	5.68974e-06	652.725	6.41486	509.596
3	5.68974e-06	7.68936e-06	1624.92	16.967	1930.88
4	7.68936e-06	9.74531e-06	4720.57	97.0984	1910.94
5	9.74531e-06	1.18609e-05	7992.44	299.776	1663.16
6	1.18609e-05	1.40396e-05	10989.2	692.604	1452.19
7	1.40396e-05	1.62853e-05	13672.4	1202.61	1316.11
8	1.62853e-05	1.86024e-05	15406.4	1775.45	1382.5
9	1.86024e-05	2.09954e-05	16247	2450.58	1826.89
10	2.09954e-05	2.34696e-05	14081.4	3231.13	2333.64
11	2.34696e-05	2.60306e-05	14081.4	3231.13	2333.64
12	2.60306e-05	2.86848e-05	11566.3	3796.34	2884.26
13	2.86848e-05	3.14391e-05	11566.3	3796.34	2884.26
14	3.14391e-05	3.43015e-05	9739.66	3652.9	2711.03
15	3.43015e-05	3.72808e-05	9739.66	3652.9	2711.03
16	3.72808e-05	4.03868e-05	7941.79	3170.65	2229.56
17	4.03868e-05	4.3631e-05	7941.79	3170.65	2229.56
18	4.3631e-05	4.70261e-05	6429.33	2682.27	1830.62
19	4.70261e-05	5.05869e-05	6429.33	2682.27	1830.62
20	5.05869e-05	5.43303e-05	4977.88	2209.83	1503.92
21	5.43303e-05	5.82762e-05	4977.88	2209.83	1503.92
22	5.82762e-05	6.24477e-05	3706.81	1800.91	1352.57
23	6.24477e-05	6.68722e-05	3706.81	1800.91	1352.57
24	6.68722e-05	7.15823e-05	2710.23	1483.86	1244.82
25	7.15823e-05	7.66175e-05	2710.23	1483.86	1244.82
26	7.66175e-05	8.2026e-05	1991.98	1273.73	1189.67
27	8.2026e-05	8.78676e-05	1991.98	1273.73	1189.67
28	8.78676e-05	9.42178e-05	1489.78	1115.01	1098.1
29	9.42178e-05	0.000101174	1489.78	1115.01	1098.1
30	0.000101174	0.000108863	1202.24	1006.7	955.986
31	0.000108863	0.000117459	1202.24	1006.7	955.986
32	0.000117459	0.000127204	1104.58	1015.37	926.167
33	0.000127204	0.000138454	1104.58	1015.37	926.167
34	0.000138454	0.000151761	1312.76	1290.7	1268.64
35	0.000151761	0.000168046	1312.76	1290.7	1268.64
36	0.000168046	0.000189041	2331.89	2368.2	2404.51
37	0.000189041	0.000218633	2331.89	2368.2	2404.51
38	0.000218633	0.00026922	167.408	146.974	163.297
39	0.00026922	inf	167.408	146.974	163.297
