time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.58698e-06	1.18578e-07	1.11148	5706.7
1	1.58698e-06	3.21518e-06	215.715	509.674	11671.4
2	3.21518e-06	4.88681e-06	253.913	26.3824	493.689
3	4.88681e-06	6.60424e-06	1781.4	96.8105	922.416
4	6.60424e-06	8.37005e-06	3630.82	492.452	1548.22
5	8.37005e-06	1.01871e-05	4798.36	1381.78	3040.14
6	1.01871e-05	1.20583e-05	6980.65	2504.75	3927.64
7	1.20583e-05	1.39871e-05	9886.26	3696.86	4435.19
8	1.39871e-05	1.59772e-05	12608	5128.44	5067.8
9	1.59772e-05	1.80326e-05	15333.4	6932.6	6291.67
10	1.80326e-05	2.01576e-05	14640.2	8340.25	7008.72
11	2.01576e-05	2.23572e-05	14640.2	8340.25	7008.72
12	2.23572e-05	2.46368e-05	13803.9	8498.29	7482.21
13	2.46368e-05	2.70025e-05	13803.9	8498.29	7482.21
14	2.70025e-05	2.94609e-05	12509.6	7657.46	6751.92
15	2.94609e-05	3.20197e-05	12509.6	7657.46	6751.92
16	3.20197e-05	3.46875e-05	10504.9	6518.13	5627.84
17	3.46875e-05	3.74738e-05	10504.9	6518.13	5627.84
18	3.74738e-05	4.03898e-05	8649.19	5564.77	4755.87
19	4.03898e-05	4.34481e-05	8649.19	5564.77	4755.87
20	4.34481e-05	4.66632e-05	6769.81	4503.1	3784.52
21	4.66632e-05	5.00523e-05	6769.81	4503.1	3784.52
22	5.00523e-05	5.36351e-05	5138.6	3526.61	2884.79
23	5.36351e-05	5.74352e-05	5138.6	3526.61	2884.79
24	5.74352e-05	6.14806e-05	3762.22	2660.99	2216.72
25	6.14806e-05	6.58053e-05	3762.22	2660.99	2216.72
26	6.58053e-05	7.04505e-05	2778.38	2050.19	1843.05
27	7.04505e-05	7.54678e-05	2778.38	2050.19	1843.05
28	7.54678e-05	8.09219e-05	1966.79	1601.08	1587
29	8.09219e-05	8.68961e-05	1966.79	1601.08	1587
30	8.68961e-05	9.35004e-05	1311.54	1270.46	1368.21
31	9.35004e-05	0.000100883	1311.54	1270.46	1368.21
32	0.000100883	0.000109253	983.402	1117.04	1250.69
33	0.000109253	0.000118916	983.402	1117.04	1250.69
34	0.000118916	0.000130344	1134.54	1266.55	1398.57
35	0.000130344	0.000144331	1134.54	1266.55	1398.57
36	0.000144331	0.000162364	2425.04	2226.71	2028.38
37	0.000162364	0.000187779	2425.04	2226.71	2028.38
38	0.000187779	0.000231227	180.56	175.215	187.435
39	0.000231227	inf	180.56	175.215	187.435
