time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.85574e-06	9326.76	0.101543	0.000452971
1	1.85574e-06	3.75968e-06	8417.03	604.44	5451.75
2	3.75968e-06	5.7144e-06	306.659	36.9406	234.133
3	5.7144e-06	7.72269e-06	885.558	60.0861	2361.32
4	7.72269e-06	9.78755e-06	2089.4	223.692	2379.79
5	9.78755e-06	1.19123e-05	5465.96	464.068	1455.74
6	1.19123e-05	1.41004e-05	9777.63	814.416	1046.16
7	1.41004e-05	1.63559e-05	11523.3	1230.87	985.777
8	1.63559e-05	1.8683e-05	11182.2	1693.46	1193.47
9	1.8683e-05	2.10864e-05	11037.7	2248.4	1732.37
10	2.10864e-05	2.35713e-05	10719.6	2953.02	2533.67
11	2.35713e-05	2.61435e-05	10719.6	2953.02	2533.67
12	2.61435e-05	2.88091e-05	10617.2	3637.36	3394.55
13	2.88091e-05	3.15754e-05	10617.2	3637.36	3394.55
14	3.15754e-05	3.44502e-05	9482.71	3760.9	3068.28
15	3.44502e-05	3.74424e-05	9482.71	3760.9	3068.28
16	3.74424e-05	4.05619e-05	7580.95	3373.06	2136.93
17	4.05619e-05	4.38201e-05	7580.95	3373.06	2136.93
18	4.38201e-05	4.72299e-05	5921.92	2863.97	1743.96
19	4.72299e-05	5.08061e-05	5921.92	2863.97	1743.96
20	5.08061e-05	5.45658e-05	4423.9	2323.58	1510.44
21	5.45658e-05	5.85288e-05	4423.9	2323.58	1510.44
22	5.85288e-05	6.27184e-05	3094.56	1855.89	1342.66
23	6.27184e-05	6.7162e-05	3094.56	1855.89	1342.66
24	6.7162e-05	7.18926e-05	2202.3	1475.94	1192.31
25	7.18926e-05	7.69496e-05	2202.3	1475.94	1192.31
26	7.69496e-05	8.23815e-05	1744.94	1245.16	1135.56
27	8.23815e-05	8.82485e-05	1744.94	1245.16	1135.56
28	8.82485e-05	9.46262e-05	1510.67	1112.19	1120.46
29	9.46262e-05	0.000101612	1510.67	1112.19	1120.46
30	0.000101612	0.000109335	1351.22	1063.59	1075.61
31	0.000109335	0.000117968	1351.22	1063.59	1075.61
32	0.000117968	0.000127756	1240.73	1129.98	1019.23
33	0.000127756	0.000139055	1240.73	1129.98	1019.23
34	0.000139055	0.000152418	1472.73	1377.59	1282.45
35	0.000152418	0.000168774	1472.73	1377.59	1282.45
36	0.000168774	0.000189861	2367.41	2377.24	2387.07
37	0.000189861	0.00021958	2367.41	2377.24	2387.07
38	0.00021958	0.000270386	151.541	138.616	159.531
39	0.000270386	inf	151.541	138.616	159.531
