time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.9358e-06	9.59713e-08	26.2168	5077.41
1	1.9358e-06	3.92189e-06	301.155	632.328	11657.9
2	3.92189e-06	5.96094e-06	611.564	26.0907	1693.34
3	5.96094e-06	8.05587e-06	2093.8	65.3946	800.985
4	8.05587e-06	1.02098e-05	3857.4	145.891	1394.4
5	1.02098e-05	1.24262e-05	8740.61	218.673	1302.92
6	1.24262e-05	1.47088e-05	13938.9	351.03	741.166
7	1.47088e-05	1.70616e-05	15786	552.067	478.13
8	1.70616e-05	1.94891e-05	15754.1	858.536	442.934
9	1.94891e-05	2.19962e-05	15485.6	1304.72	554.809
10	2.19962e-05	2.45883e-05	13668.4	1904.15	781.706
11	2.45883e-05	2.72714e-05	13668.4	1904.15	781.706
12	2.72714e-05	3.0052e-05	10841.3	2357.14	1227.91
13	3.0052e-05	3.29377e-05	10841.3	2357.14	1227.91
14	3.29377e-05	3.59365e-05	8642.12	2377.14	1537.41
15	3.59365e-05	3.90577e-05	8642.12	2377.14	1537.41
16	3.90577e-05	4.23118e-05	7089.81	2173.59	1616.3
17	4.23118e-05	4.57106e-05	7089.81	2173.59	1616.3
18	4.57106e-05	4.92675e-05	5740.61	1940.63	1621.3
19	4.92675e-05	5.2998e-05	5740.61	1940.63	1621.3
20	5.2998e-05	5.69199e-05	4342.46	1701.39	1413.43
21	5.69199e-05	6.10539e-05	4342.46	1701.39	1413.43
22	6.10539e-05	6.54242e-05	3205.85	1482.32	1144.39
23	6.54242e-05	7.00596e-05	3205.85	1482.32	1144.39
24	7.00596e-05	7.49942e-05	2403.38	1277.73	946.676
25	7.49942e-05	8.02694e-05	2403.38	1277.73	946.676
26	8.02694e-05	8.59357e-05	1886.98	1140.43	863.057
27	8.59357e-05	9.20558e-05	1886.98	1140.43	863.057
28	9.20558e-05	9.87087e-05	1524.4	1050.25	827.873
29	9.87087e-05	0.000105996	1524.4	1050.25	827.873
30	0.000105996	0.000114052	1275.06	991.619	806.55
31	0.000114052	0.000123058	1275.06	991.619	806.55
32	0.000123058	0.000133267	1180.63	1038.74	930.097
33	0.000133267	0.000145054	1180.63	1038.74	930.097
34	0.000145054	0.000158994	1336.65	1370.32	1403.99
35	0.000158994	0.000176056	1336.65	1370.32	1403.99
36	0.000176056	0.000198052	2345.1	2466.79	2588.49
37	0.000198052	0.000229054	2345.1	2466.79	2588.49
38	0.000229054	0.000282052	148.516	125.311	141.438
39	0.000282052	inf	148.516	125.311	141.438
