time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.92713e-06	8332.31	0.112854	3.58909e-06
1	1.92713e-06	3.90432e-06	6555.73	521.1	2562.27
2	3.90432e-06	5.93424e-06	852.176	19.4556	6985.88
3	5.93424e-06	8.01979e-06	1224.76	11.1909	1305.61
4	8.01979e-06	1.01641e-05	2613.09	33.8409	727.114
5	1.01641e-05	1.23705e-05	5736.32	95.0765	1586.35
6	1.23705e-05	1.46429e-05	9975.45	263.195	1635.03
7	1.46429e-05	1.69851e-05	12027.3	591.226	1274.88
8	1.69851e-05	1.94018e-05	12051.5	1048.59	1289.29
9	1.94018e-05	2.18977e-05	11984.6	1562.43	1450.29
10	2.18977e-05	2.44782e-05	11090.9	2137.59	1482.48
11	2.44782e-05	2.71492e-05	11090.9	2137.59	1482.48
12	2.71492e-05	2.99175e-05	10171.8	2666.33	1499
13	2.99175e-05	3.27902e-05	10171.8	2666.33	1499
14	3.27902e-05	3.57755e-05	8884.14	2684.35	1566.93
15	3.57755e-05	3.88828e-05	8884.14	2684.35	1566.93
16	3.88828e-05	4.21223e-05	7055.46	2441.32	1517.08
17	4.21223e-05	4.55059e-05	7055.46	2441.32	1517.08
18	4.55059e-05	4.90469e-05	5244.66	2188.21	1475.28
19	4.90469e-05	5.27607e-05	5244.66	2188.21	1475.28
20	5.27607e-05	5.6665e-05	3775.47	1898.67	1300.99
21	5.6665e-05	6.07805e-05	3775.47	1898.67	1300.99
22	6.07805e-05	6.51312e-05	2789.22	1626.6	1098.77
23	6.51312e-05	6.97458e-05	2789.22	1626.6	1098.77
24	6.97458e-05	7.46583e-05	2163.12	1352.7	966.681
25	7.46583e-05	7.99099e-05	2163.12	1352.7	966.681
26	7.99099e-05	8.55508e-05	1811.22	1154.77	929.129
27	8.55508e-05	9.16435e-05	1811.22	1154.77	929.129
28	9.16435e-05	9.82666e-05	1543.13	1029.03	904.216
29	9.82666e-05	0.000105521	1543.13	1029.03	904.216
30	0.000105521	0.000113541	1319.34	963.562	879.541
31	0.000113541	0.000122507	1319.34	963.562	879.541
32	0.000122507	0.000132671	1213.04	1007.39	939.932
33	0.000132671	0.000144404	1213.04	1007.39	939.932
34	0.000144404	0.000158282	1362.68	1333.44	1304.19
35	0.000158282	0.000175267	1362.68	1333.44	1304.19
36	0.000175267	0.000197165	2376.15	2430.03	2483.92
37	0.000197165	0.000228028	2376.15	2430.03	2483.92
38	0.000228028	0.000280789	148.134	127.54	142.817
39	0.000280789	inf	148.134	127.54	142.817
