time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.58202e-06	1938.26	60.6599	10156.3
1	1.58202e-06	3.20514e-06	14945.4	113.986	6976.99
2	3.20514e-06	4.87155e-06	3200.2	13.9214	1002.74
3	4.87155e-06	6.58361e-06	5581.23	75.27	1336.94
4	6.58361e-06	8.34391e-06	7973.06	345.4	1920.52
5	8.34391e-06	1.01552e-05	11047.2	933.507	3347.02
6	1.01552e-05	1.20206e-05	13310.1	1986.11	4273.22
7	1.20206e-05	1.39435e-05	14889.9	3215.49	4748.68
8	1.39435e-05	1.59273e-05	16267.9	4388.57	5466.15
9	1.59273e-05	1.79763e-05	18708	5630.3	6829.54
10	1.79763e-05	2.00946e-05	18916.5	6952.49	7347.57
11	2.00946e-05	2.22874e-05	18916.5	6952.49	7347.57
12	2.22874e-05	2.45599e-05	18244.5	7833.38	7306.25
13	2.45599e-05	2.69181e-05	18244.5	7833.38	7306.25
14	2.69181e-05	2.93689e-05	15638.6	7580.75	6455.39
15	2.93689e-05	3.19197e-05	15638.6	7580.75	6455.39
16	3.19197e-05	3.45791e-05	12518.9	6511.29	5381.34
17	3.45791e-05	3.73568e-05	12518.9	6511.29	5381.34
18	3.73568e-05	4.02636e-05	9655.43	5318.56	4665.5
19	4.02636e-05	4.33124e-05	9655.43	5318.56	4665.5
20	4.33124e-05	4.65175e-05	6948.39	4063.97	3783.82
21	4.65175e-05	4.9896e-05	6948.39	4063.97	3783.82
22	4.9896e-05	5.34676e-05	5000.07	3026.94	2918.27
23	5.34676e-05	5.72558e-05	5000.07	3026.94	2918.27
24	5.72558e-05	6.12886e-05	3581.9	2236.9	2183.4
25	6.12886e-05	6.55997e-05	3581.9	2236.9	2183.4
26	6.55997e-05	7.02305e-05	2644.39	1734.33	1730.31
27	7.02305e-05	7.52321e-05	2644.39	1734.33	1730.31
28	7.52321e-05	8.06691e-05	1969.28	1416.37	1368.95
29	8.06691e-05	8.66247e-05	1969.28	1416.37	1368.95
30	8.66247e-05	9.32083e-05	1420.71	1199.26	1078.74
31	9.32083e-05	0.000100568	1420.71	1199.26	1078.74
32	0.000100568	0.000108912	1126.28	1081.6	1036.92
33	0.000108912	0.000118544	1126.28	1081.6	1036.92
34	0.000118544	0.000129937	1169.14	1227.17	1285.21
35	0.000129937	0.000143881	1169.14	1227.17	1285.21
36	0.000143881	0.000161857	2161.71	2304.26	2446.81
37	0.000161857	0.000187193	2161.71	2304.26	2446.81
38	0.000187193	0.000230505	177.873	162.849	175.957
39	0.000230505	inf	177.873	162.849	175.957
