time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.76081e-06	3472.57	10.2897	1437.09
1	1.76081e-06	3.56737e-06	13957.6	920.666	3750.65
2	3.56737e-06	5.4221e-06	3232.22	84.0956	6330.34
3	5.4221e-06	7.32766e-06	5131.68	77.7021	930.886
4	7.32766e-06	9.2869e-06	8565.74	211.609	629.897
5	9.2869e-06	1.13029e-05	12461.1	509.219	794.237
6	1.13029e-05	1.33792e-05	15655.5	1036.66	876.015
7	1.33792e-05	1.55193e-05	17346.6	1704.89	1016.24
8	1.55193e-05	1.77274e-05	18199.6	2420.87	1298.84
9	1.77274e-05	2.00078e-05	19254	3221.47	1876.57
10	2.00078e-05	2.23656e-05	17176.8	4039.39	2538.14
11	2.23656e-05	2.48062e-05	17176.8	4039.39	2538.14
12	2.48062e-05	2.73355e-05	15098	4536.68	3209.67
13	2.73355e-05	2.99603e-05	15098	4536.68	3209.67
14	2.99603e-05	3.2688e-05	12722.6	4371.17	3413.89
15	3.2688e-05	3.55271e-05	12722.6	4371.17	3413.89
16	3.55271e-05	3.84871e-05	9766.51	3871.72	3113.56
17	3.84871e-05	4.15786e-05	9766.51	3871.72	3113.56
18	4.15786e-05	4.4814e-05	7410.38	3305.16	2757.52
19	4.4814e-05	4.82073e-05	7410.38	3305.16	2757.52
20	4.82073e-05	5.17747e-05	5527.87	2677.03	2154.12
21	5.17747e-05	5.5535e-05	5527.87	2677.03	2154.12
22	5.5535e-05	5.95102e-05	4086.81	2091.01	1589.55
23	5.95102e-05	6.37266e-05	4086.81	2091.01	1589.55
24	6.37266e-05	6.82151e-05	2930.34	1616.74	1230.54
25	6.82151e-05	7.30135e-05	2930.34	1616.74	1230.54
26	7.30135e-05	7.81676e-05	2115.76	1298.68	1070.88
27	7.81676e-05	8.37344e-05	2115.76	1298.68	1070.88
28	8.37344e-05	8.97859e-05	1567.88	1080.19	997.038
29	8.97859e-05	9.64146e-05	1567.88	1080.19	997.038
30	9.64146e-05	0.000103742	1228.84	945.121	942.002
31	0.000103742	0.000111934	1228.84	945.121	942.002
32	0.000111934	0.000121221	1094.57	956.473	992.174
33	0.000121221	0.000131942	1094.57	956.473	992.174
34	0.000131942	0.000144622	1241.36	1270.07	1298.78
35	0.000144622	0.000160141	1241.36	1270.07	1298.78
36	0.000160141	0.000180149	2378.97	2428.24	2477.52
37	0.000180149	0.000208348	2378.97	2428.24	2477.52
38	0.000208348	0.000256556	152.107	145.37	158.639
39	0.000256556	inf	152.107	145.37	158.639
