time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.83123e-06	6762.46	30.0976	150.579
1	1.83123e-06	3.71003e-06	11690.7	197.109	4560.86
2	3.71003e-06	5.63894e-06	3909.74	7.72838	3752.2
3	5.63894e-06	7.62071e-06	6269.42	31.8757	988.499
4	7.62071e-06	9.6583e-06	9259.75	143.479	986.646
5	9.6583e-06	1.1755e-05	12167.6	373.049	1437.77
6	1.1755e-05	1.39142e-05	15057.6	694.493	1542.85
7	1.39142e-05	1.61399e-05	17321.2	1035.7	1627.02
8	1.61399e-05	1.84363e-05	18967.5	1435.16	1838.85
9	1.84363e-05	2.0808e-05	20496.9	1978.66	2149.53
10	2.0808e-05	2.32601e-05	17724.5	2757.57	2030.4
11	2.32601e-05	2.57982e-05	17724.5	2757.57	2030.4
12	2.57982e-05	2.84287e-05	14475.2	3448.48	2026.29
13	2.84287e-05	3.11584e-05	14475.2	3448.48	2026.29
14	3.11584e-05	3.39953e-05	11826.2	3470.35	2068.19
15	3.39953e-05	3.69479e-05	11826.2	3470.35	2068.19
16	3.69479e-05	4.00262e-05	9219.47	3041.65	2129.9
17	4.00262e-05	4.32414e-05	9219.47	3041.65	2129.9
18	4.32414e-05	4.66062e-05	6902.09	2567.85	2123.1
19	4.66062e-05	5.01352e-05	6902.09	2567.85	2123.1
20	5.01352e-05	5.38452e-05	4979.39	2162.12	1940.51
21	5.38452e-05	5.77559e-05	4979.39	2162.12	1940.51
22	5.77559e-05	6.18902e-05	3615.57	1794.88	1649.85
23	6.18902e-05	6.62751e-05	3615.57	1794.88	1649.85
24	6.62751e-05	7.09432e-05	2584.57	1450.6	1315.13
25	7.09432e-05	7.59334e-05	2584.57	1450.6	1315.13
26	7.59334e-05	8.12937e-05	1979.29	1230.87	1125.97
27	8.12937e-05	8.70831e-05	1979.29	1230.87	1125.97
28	8.70831e-05	9.33766e-05	1564.06	1087.73	1018.16
29	9.33766e-05	0.00010027	1564.06	1087.73	1018.16
30	0.00010027	0.000107891	1269.67	1006.26	950.622
31	0.000107891	0.00011641	1269.67	1006.26	950.622
32	0.00011641	0.000126069	1139.86	1036.19	932.53
33	0.000126069	0.000137218	1139.86	1036.19	932.53
34	0.000137218	0.000150406	1336.23	1292.6	1248.98
35	0.000150406	0.000166546	1336.23	1292.6	1248.98
36	0.000166546	0.000187354	2339.02	2326.54	2314.06
37	0.000187354	0.000216681	2339.02	2326.54	2314.06
38	0.000216681	0.000266816	162.403	145.482	174.904
39	0.000266816	inf	162.403	145.482	174.904
