time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.91684e-06	5220.47	100.021	4376.19
1	1.91684e-06	3.88347e-06	10813.2	115.966	19172.9
2	3.88347e-06	5.90255e-06	4090.01	8.80228	385.928
3	5.90255e-06	7.97696e-06	6878.38	20.7646	308.821
4	7.97696e-06	1.01098e-05	10163.5	63.8176	1026.47
5	1.01098e-05	1.23045e-05	12575.8	146.003	1439.95
6	1.23045e-05	1.45647e-05	15828.9	289.856	618.275
7	1.45647e-05	1.68944e-05	18003.3	521.29	382.555
8	1.68944e-05	1.92982e-05	19075.6	842.046	403.644
9	1.92982e-05	2.17807e-05	19781.5	1225.53	570.81
10	2.17807e-05	2.43474e-05	17032.3	1641.42	803.057
11	2.43474e-05	2.70042e-05	17032.3	1641.42	803.057
12	2.70042e-05	2.97577e-05	13335.3	2049.56	1190.39
13	2.97577e-05	3.2615e-05	13335.3	2049.56	1190.39
14	3.2615e-05	3.55845e-05	10260.1	2246.26	1461.76
15	3.55845e-05	3.86752e-05	10260.1	2246.26	1461.76
16	3.86752e-05	4.18974e-05	7825.02	2158.13	1507.16
17	4.18974e-05	4.52629e-05	7825.02	2158.13	1507.16
18	4.52629e-05	4.8785e-05	6066.37	1986.99	1484.02
19	4.8785e-05	5.24789e-05	6066.37	1986.99	1484.02
20	5.24789e-05	5.63624e-05	4601.72	1727.52	1326.32
21	5.63624e-05	6.04559e-05	4601.72	1727.52	1326.32
22	6.04559e-05	6.47834e-05	3402.43	1450.92	1115.69
23	6.47834e-05	6.93733e-05	3402.43	1450.92	1115.69
24	6.93733e-05	7.42596e-05	2484.12	1212.39	974.114
25	7.42596e-05	7.94832e-05	2484.12	1212.39	974.114
26	7.94832e-05	8.50939e-05	1867.78	1058.93	954.261
27	8.50939e-05	9.11541e-05	1867.78	1058.93	954.261
28	9.11541e-05	9.77418e-05	1467.62	970.039	950.62
29	9.77418e-05	0.000104958	1467.62	970.039	950.62
30	0.000104958	0.000112935	1191.88	933.122	918.565
31	0.000112935	0.000121852	1191.88	933.122	918.565
32	0.000121852	0.000131962	1126.73	991.634	948.221
33	0.000131962	0.000143633	1126.73	991.634	948.221
34	0.000143633	0.000157437	1332.57	1300.74	1268.91
35	0.000157437	0.000174331	1332.57	1300.74	1268.91
36	0.000174331	0.000196112	2269.52	2401.75	2533.98
37	0.000196112	0.00022681	2269.52	2401.75	2533.98
38	0.00022681	0.000279289	141.748	136.391	168.806
39	0.000279289	inf	141.748	136.391	168.806
