time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84945e-06	20.9753	11.7256	2.47647
1	1.84945e-06	3.74695e-06	1530.88	856.684	4021.24
2	3.74695e-06	5.69505e-06	138.472	4.21763	4961.27
3	5.69505e-06	7.69653e-06	1452.43	11.402	2496.68
4	7.69653e-06	9.7544e-06	4443.99	81.2402	1403.51
5	9.7544e-06	1.18719e-05	8086.31	321.531	2131.97
6	1.18719e-05	1.40527e-05	12234.7	680.917	2248.91
7	1.40527e-05	1.63005e-05	14651.4	1102.42	2043.76
8	1.63005e-05	1.86197e-05	15591.3	1634.37	1952.22
9	1.86197e-05	2.1015e-05	16350.3	2304.59	2174.13
10	2.1015e-05	2.34915e-05	14044.2	3099.04	2483.51
11	2.34915e-05	2.60549e-05	14044.2	3099.04	2483.51
12	2.60549e-05	2.87116e-05	11500.5	3645.83	2855.98
13	2.87116e-05	3.14685e-05	11500.5	3645.83	2855.98
14	3.14685e-05	3.43335e-05	9502.03	3509.57	2770.23
15	3.43335e-05	3.73155e-05	9502.03	3509.57	2770.23
16	3.73155e-05	4.04245e-05	7936.47	3095.42	2424.67
17	4.04245e-05	4.36717e-05	7936.47	3095.42	2424.67
18	4.36717e-05	4.70699e-05	6539.09	2657.06	2226.54
19	4.70699e-05	5.0634e-05	6539.09	2657.06	2226.54
20	5.0634e-05	5.4381e-05	4939.28	2167.42	1848.13
21	5.4381e-05	5.83306e-05	4939.28	2167.42	1848.13
22	5.83306e-05	6.2506e-05	3667.52	1740.39	1346.58
23	6.2506e-05	6.69346e-05	3667.52	1740.39	1346.58
24	6.69346e-05	7.16491e-05	2667.8	1424.06	976.052
25	7.16491e-05	7.6689e-05	2667.8	1424.06	976.052
26	7.6689e-05	8.21025e-05	2023.89	1238.49	834.438
27	8.21025e-05	8.79496e-05	2023.89	1238.49	834.438
28	8.79496e-05	9.43057e-05	1572.78	1110.7	831.812
29	9.43057e-05	0.000101268	1572.78	1110.7	831.812
30	0.000101268	0.000108965	1235.82	1026.48	896.251
31	0.000108965	0.000117569	1235.82	1026.48	896.251
32	0.000117569	0.000127323	1126.39	1039.19	1008.93
33	0.000127323	0.000138584	1126.39	1039.19	1008.93
34	0.000138584	0.000151902	1369.97	1305.93	1358.6
35	0.000151902	0.000168203	1369.97	1305.93	1358.6
36	0.000168203	0.000189218	2522.46	2408	2546.81
37	0.000189218	0.000218837	2522.46	2408	2546.81
38	0.000218837	0.000269471	151.489	138.083	148.923
39	0.000269471	inf	151.489	138.083	148.923
