time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.58096e-06	2822.3	74.3259	7109.51
1	1.58096e-06	3.20299e-06	16989.7	480.571	17074.5
2	3.20299e-06	4.86828e-06	2740.82	11.7499	612.736
3	4.86828e-06	6.57919e-06	3161.91	95.0114	215.328
4	6.57919e-06	8.33831e-06	6061.17	419.238	665.809
5	8.33831e-06	1.01484e-05	11163.2	1000.37	2180.82
6	1.01484e-05	1.20126e-05	15521.2	1839.22	4344.98
7	1.20126e-05	1.39341e-05	17217.4	2911.31	5075.38
8	1.39341e-05	1.59166e-05	17050.1	4225.02	4965.81
9	1.59166e-05	1.79642e-05	17432	5782.46	5604.7
10	1.79642e-05	2.00812e-05	17180.4	7042.53	5727.8
11	2.00812e-05	2.22724e-05	17180.4	7042.53	5727.8
12	2.22724e-05	2.45434e-05	16940.1	7676.65	6598.85
13	2.45434e-05	2.69001e-05	16940.1	7676.65	6598.85
14	2.69001e-05	2.93492e-05	15406.3	7311.86	6847.12
15	2.93492e-05	3.18983e-05	15406.3	7311.86	6847.12
16	3.18983e-05	3.45559e-05	12664.3	6532.15	5990.88
17	3.45559e-05	3.73317e-05	12664.3	6532.15	5990.88
18	3.73317e-05	4.02366e-05	10095.6	5559.01	5050.46
19	4.02366e-05	4.32833e-05	10095.6	5559.01	5050.46
20	4.32833e-05	4.64863e-05	7358.86	4335.69	3813.67
21	4.64863e-05	4.98625e-05	7358.86	4335.69	3813.67
22	4.98625e-05	5.34317e-05	5176.71	3179.27	2710.85
23	5.34317e-05	5.72174e-05	5176.71	3179.27	2710.85
24	5.72174e-05	6.12475e-05	3570.8	2242.13	1981.47
25	6.12475e-05	6.55557e-05	3570.8	2242.13	1981.47
26	6.55557e-05	7.01834e-05	2569.96	1641.39	1640.73
27	7.01834e-05	7.51816e-05	2569.96	1641.39	1640.73
28	7.51816e-05	8.0615e-05	1953.11	1288.3	1443.9
29	8.0615e-05	8.65666e-05	1953.11	1288.3	1443.9
30	8.65666e-05	9.31458e-05	1523.15	1087.83	1245.78
31	9.31458e-05	0.000100501	1523.15	1087.83	1245.78
32	0.000100501	0.000108839	1264.95	1035.93	1119.58
33	0.000108839	0.000118465	1264.95	1035.93	1119.58
34	0.000118465	0.00012985	1307.97	1227.44	1265.57
35	0.00012985	0.000143784	1307.97	1227.44	1265.57
36	0.000143784	0.000161748	2264.52	2361.83	2459.14
37	0.000161748	0.000187067	2264.52	2361.83	2459.14
38	0.000187067	0.000230351	160.68	146.327	165.756
39	0.000230351	inf	160.68	146.327	165.756
