time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.8665e-06	10302.2	0.0206685	15.0711
1	1.8665e-06	3.78149e-06	7756.91	525.239	2907.8
2	3.78149e-06	5.74755e-06	524.61	8.74555	2397.54
3	5.74755e-06	7.76748e-06	1317.43	6.58741	2891.84
4	7.76748e-06	9.84431e-06	2808.29	29.7825	2552.56
5	9.84431e-06	1.19814e-05	5987.79	130.529	2695.84
6	1.19814e-05	1.41822e-05	9774.86	395.889	2376.99
7	1.41822e-05	1.64508e-05	11131	831.064	2017.41
8	1.64508e-05	1.87914e-05	11300.3	1387.36	1946.52
9	1.87914e-05	2.12087e-05	12083.7	2078.78	2253.54
10	2.12087e-05	2.37081e-05	11083.7	2940.4	2615.5
11	2.37081e-05	2.62951e-05	11083.7	2940.4	2615.5
12	2.62951e-05	2.89762e-05	10523.2	3712.46	2741.97
13	2.89762e-05	3.17585e-05	10523.2	3712.46	2741.97
14	3.17585e-05	3.465e-05	9649.87	3678.22	2557.26
15	3.465e-05	3.76595e-05	9649.87	3678.22	2557.26
16	3.76595e-05	4.07971e-05	7669.46	3208.3	2210.88
17	4.07971e-05	4.40742e-05	7669.46	3208.3	2210.88
18	4.40742e-05	4.75038e-05	5615.51	2680.97	1989.09
19	4.75038e-05	5.11008e-05	5615.51	2680.97	1989.09
20	5.11008e-05	5.48823e-05	3973.38	2145.4	1722.65
21	5.48823e-05	5.88682e-05	3973.38	2145.4	1722.65
22	5.88682e-05	6.30821e-05	2882.08	1722.05	1408.88
23	6.30821e-05	6.75515e-05	2882.08	1722.05	1408.88
24	6.75515e-05	7.23095e-05	2217.19	1416.61	1135
25	7.23095e-05	7.73959e-05	2217.19	1416.61	1135
26	7.73959e-05	8.28593e-05	1837	1256.49	970.345
27	8.28593e-05	8.87603e-05	1837	1256.49	970.345
28	8.87603e-05	9.5175e-05	1590.12	1159.77	853.657
29	9.5175e-05	0.000102202	1590.12	1159.77	853.657
30	0.000102202	0.000109969	1381.58	1086.71	791.834
31	0.000109969	0.000118652	1381.58	1086.71	791.834
32	0.000118652	0.000128497	1286.44	1074.86	863.28
33	0.000128497	0.000139861	1286.44	1074.86	863.28
34	0.000139861	0.000153302	1441.57	1329.41	1217.24
35	0.000153302	0.000169753	1441.57	1329.41	1217.24
36	0.000169753	0.000190962	2425.2	2298.37	2640.8
37	0.000190962	0.000220854	2425.2	2298.37	2640.8
38	0.000220854	0.000271955	143.594	134.536	145.337
39	0.000271955	inf	143.594	134.536	145.337
