time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.85542e-06	6760.36	0.956706	1.27829e-07
1	1.85542e-06	3.75904e-06	13865.3	462.304	513.729
2	3.75904e-06	5.71343e-06	4322.18	1.14355	2365.31
3	5.71343e-06	7.72137e-06	5869.52	5.31744	1895.81
4	7.72137e-06	9.78588e-06	9316.77	34.3419	1330.73
5	9.78588e-06	1.19102e-05	12995.2	124.865	2075.97
6	1.19102e-05	1.4098e-05	16375.7	351.128	2009.04
7	1.4098e-05	1.63531e-05	17858.7	769.011	1390.05
8	1.63531e-05	1.86798e-05	18253	1350.68	1204.04
9	1.86798e-05	2.10828e-05	18983.8	2037.75	1671.39
10	2.10828e-05	2.35673e-05	17262.4	2729.77	2433.7
11	2.35673e-05	2.6139e-05	17262.4	2729.77	2433.7
12	2.6139e-05	2.88042e-05	13922.5	3115.6	2873.96
13	2.88042e-05	3.157e-05	13922.5	3115.6	2873.96
14	3.157e-05	3.44443e-05	11061.8	3058.64	2525.49
15	3.44443e-05	3.7436e-05	11061.8	3058.64	2525.49
16	3.7436e-05	4.0555e-05	8775.5	2749.33	2012.84
17	4.0555e-05	4.38126e-05	8775.5	2749.33	2012.84
18	4.38126e-05	4.72218e-05	6779.58	2373.04	1794.67
19	4.72218e-05	5.07974e-05	6779.58	2373.04	1794.67
20	5.07974e-05	5.45565e-05	5032.81	1951.72	1594.66
21	5.45565e-05	5.85188e-05	5032.81	1951.72	1594.66
22	5.85188e-05	6.27077e-05	3702.74	1610.41	1343.67
23	6.27077e-05	6.71506e-05	3702.74	1610.41	1343.67
24	6.71506e-05	7.18803e-05	2653.93	1344.56	1084.32
25	7.18803e-05	7.69364e-05	2653.93	1344.56	1084.32
26	7.69364e-05	8.23675e-05	1971.51	1177.99	932.571
27	8.23675e-05	8.82334e-05	1971.51	1177.99	932.571
28	8.82334e-05	9.46101e-05	1515.26	1051.91	845.526
29	9.46101e-05	0.000101595	1515.26	1051.91	845.526
30	0.000101595	0.000109316	1247.48	964.688	822.388
31	0.000109316	0.000117948	1247.48	964.688	822.388
32	0.000117948	0.000127734	1180.67	982.104	897.465
33	0.000127734	0.000139031	1180.67	982.104	897.465
34	0.000139031	0.000152392	1411.94	1252.8	1257.25
35	0.000152392	0.000168745	1411.94	1252.8	1257.25
36	0.000168745	0.000189828	2364.09	2313.87	2610.31
37	0.000189828	0.000219543	2364.09	2313.87	2610.31
38	0.000219543	0.00027034	157.414	145.569	161.993
39	0.00027034	inf	157.414	145.569	161.993
