time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.82135e-06	9205.84	0.0368111	695.38
1	1.82135e-06	3.69002e-06	8403.09	355.06	4351.78
2	3.69002e-06	5.60852e-06	232.467	1.81301	3144.66
3	5.60852e-06	7.57959e-06	1001.64	7.44237	2243.81
4	7.57959e-06	9.60619e-06	3068.7	79.1437	2824.33
5	9.60619e-06	1.16915e-05	6080.73	270.6	2973.03
6	1.16915e-05	1.38391e-05	8881.79	530.035	2629.71
7	1.38391e-05	1.60528e-05	10308.4	929.236	2485.75
8	1.60528e-05	1.83368e-05	10512.2	1517.12	2378.85
9	1.83368e-05	2.06957e-05	10862.5	2289.93	2672.38
10	2.06957e-05	2.31346e-05	10344.6	3291.67	2800.71
11	2.31346e-05	2.5659e-05	10344.6	3291.67	2800.71
12	2.5659e-05	2.82753e-05	10504.8	4142.9	3292.96
13	2.82753e-05	3.09903e-05	10504.8	4142.9	3292.96
14	3.09903e-05	3.38118e-05	10069.4	4148	3496.61
15	3.38118e-05	3.67486e-05	10069.4	4148	3496.61
16	3.67486e-05	3.98103e-05	8322.26	3648.17	3186.1
17	3.98103e-05	4.30081e-05	8322.26	3648.17	3186.1
18	4.30081e-05	4.63547e-05	6415.56	3046.26	2732.89
19	4.63547e-05	4.98647e-05	6415.56	3046.26	2732.89
20	4.98647e-05	5.35547e-05	4537.21	2460.22	2118.33
21	5.35547e-05	5.74443e-05	4537.21	2460.22	2118.33
22	5.74443e-05	6.15562e-05	3211.33	2000.29	1633.7
23	6.15562e-05	6.59175e-05	3211.33	2000.29	1633.7
24	6.59175e-05	7.05604e-05	2310.32	1627.25	1309.04
25	7.05604e-05	7.55237e-05	2310.32	1627.25	1309.04
26	7.55237e-05	8.0855e-05	1777.49	1398.19	1121.13
27	8.0855e-05	8.66132e-05	1777.49	1398.19	1121.13
28	8.66132e-05	9.28728e-05	1474.55	1230.23	985.984
29	9.28728e-05	9.97294e-05	1474.55	1230.23	985.984
30	9.97294e-05	0.000107309	1353.21	1092.31	910.54
31	0.000107309	0.000115782	1353.21	1092.31	910.54
32	0.000115782	0.000125388	1243.77	1091.97	940.169
33	0.000125388	0.000136478	1243.77	1091.97	940.169
34	0.000136478	0.000149594	1404.16	1362.17	1320.18
35	0.000149594	0.000165647	1404.16	1362.17	1320.18
36	0.000165647	0.000186343	2283.51	2422.96	2562.41
37	0.000186343	0.000215512	2283.51	2422.96	2562.41
38	0.000215512	0.000265376	161.888	138.367	158.989
39	0.000265376	inf	161.888	138.367	158.989
