time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.53827e-06	7732.42	84.624	7398.1
1	1.53827e-06	3.11651e-06	10526.2	1279.79	10381.4
2	3.11651e-06	4.73684e-06	117.458	417.711	717.968
3	4.73684e-06	6.40156e-06	604.745	572.051	539.361
4	6.40156e-06	8.11318e-06	1826.04	1436.99	1047.95
5	8.11318e-06	9.87443e-06	3765.94	3429.88	3093.82
6	9.87443e-06	1.16883e-05	6234.91	5417.21	4599.51
7	1.16883e-05	1.35579e-05	8183.92	6534.9	4885.9
8	1.35579e-05	1.54869e-05	9364.03	7425.71	5487.39
9	1.54869e-05	1.74792e-05	10700.2	8881.29	7062.35
10	1.74792e-05	1.9539e-05	11362	9651.19	7940.35
11	1.9539e-05	2.16711e-05	11362	9651.19	7940.35
12	2.16711e-05	2.38807e-05	11508.2	9690.57	7872.94
13	2.38807e-05	2.61738e-05	11508.2	9690.57	7872.94
14	2.61738e-05	2.85568e-05	10773.2	8801.01	6828.84
15	2.85568e-05	3.10371e-05	10773.2	8801.01	6828.84
16	3.10371e-05	3.36229e-05	9431.16	7434.93	5438.71
17	3.36229e-05	3.63237e-05	9431.16	7434.93	5438.71
18	3.63237e-05	3.91502e-05	7861.21	6218.55	4575.88
19	3.91502e-05	4.21147e-05	7861.21	6218.55	4575.88
20	4.21147e-05	4.52312e-05	6032.8	4904.92	3777.03
21	4.52312e-05	4.85162e-05	6032.8	4904.92	3777.03
22	4.85162e-05	5.19891e-05	4405.63	3688.98	2972.34
23	5.19891e-05	5.56726e-05	4405.63	3688.98	2972.34
24	5.56726e-05	5.95938e-05	3131.93	2698.19	2264.45
25	5.95938e-05	6.37857e-05	3131.93	2698.19	2264.45
26	6.37857e-05	6.82884e-05	2342.51	2075.76	1809.02
27	6.82884e-05	7.31517e-05	2342.51	2075.76	1809.02
28	7.31517e-05	7.84384e-05	1854.98	1671.59	1488.21
29	7.84384e-05	8.42293e-05	1854.98	1671.59	1488.21
30	8.42293e-05	9.06309e-05	1527.98	1369.9	1211.83
31	9.06309e-05	9.77872e-05	1527.98	1369.9	1211.83
32	9.77872e-05	0.0001059	1318.63	1225.26	1131.89
33	0.0001059	0.000115266	1318.63	1225.26	1131.89
34	0.000115266	0.000126344	1359.39	1360.35	1361.31
35	0.000126344	0.000139902	1359.39	1360.35	1361.31
36	0.000139902	0.000157381	2474.07	2438.33	2402.59
37	0.000157381	0.000182017	2474.07	2438.33	2402.59
38	0.000182017	0.000224131	157.417	167.397	177.739
39	0.000224131	inf	157.417	167.397	177.739
