time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84831e-06	0.00651848	6.9101	13.854
1	1.84831e-06	3.74464e-06	1962.55	416.191	5535.09
2	3.74464e-06	5.69154e-06	923.3	82.3821	2883.92
3	5.69154e-06	7.69179e-06	1825.14	70.9136	1814.08
4	7.69179e-06	9.74839e-06	3405.27	132.463	2175.17
5	9.74839e-06	1.18646e-05	7089.73	237.485	1635.89
6	1.18646e-05	1.4044e-05	12373	501.125	1301.1
7	1.4044e-05	1.62905e-05	15276	1026.41	1345.21
8	1.62905e-05	1.86083e-05	15738	1807.98	1597.81
9	1.86083e-05	2.10021e-05	15871.3	2692.16	2010.65
10	2.10021e-05	2.3477e-05	13831.7	3333.57	2041.51
11	2.3477e-05	2.60389e-05	13831.7	3333.57	2041.51
12	2.60389e-05	2.86939e-05	11452.6	3613.69	2296.06
13	2.86939e-05	3.14491e-05	11452.6	3613.69	2296.06
14	3.14491e-05	3.43124e-05	9497.15	3489.11	2423.09
15	3.43124e-05	3.72926e-05	9497.15	3489.11	2423.09
16	3.72926e-05	4.03996e-05	7823.65	3151.59	2352.98
17	4.03996e-05	4.36448e-05	7823.65	3151.59	2352.98
18	4.36448e-05	4.70409e-05	6480.29	2764.2	2256.59
19	4.70409e-05	5.06028e-05	6480.29	2764.2	2256.59
20	5.06028e-05	5.43475e-05	5059.33	2291.94	1866.23
21	5.43475e-05	5.82946e-05	5059.33	2291.94	1866.23
22	5.82946e-05	6.24674e-05	3712.54	1864.58	1452.11
23	6.24674e-05	6.68933e-05	3712.54	1864.58	1452.11
24	6.68933e-05	7.16049e-05	2663.89	1515.86	1170.87
25	7.16049e-05	7.66417e-05	2663.89	1515.86	1170.87
26	7.66417e-05	8.20519e-05	2001.71	1283.95	1049.79
27	8.20519e-05	8.78954e-05	2001.71	1283.95	1049.79
28	8.78954e-05	9.42476e-05	1556.04	1127.98	1003.03
29	9.42476e-05	0.000101206	1556.04	1127.98	1003.03
30	0.000101206	0.000108897	1250.77	1045.64	1006.88
31	0.000108897	0.000117496	1250.77	1045.64	1006.88
32	0.000117496	0.000127245	1120.75	1061.38	1024.47
33	0.000127245	0.000138498	1120.75	1061.38	1024.47
34	0.000138498	0.000151809	1340.69	1319.55	1298.42
35	0.000151809	0.000168099	1340.69	1319.55	1298.42
36	0.000168099	0.000189101	2395.32	2361.58	2327.85
37	0.000189101	0.000218702	2395.32	2361.58	2327.85
38	0.000218702	0.000269305	155.078	135.537	154.499
39	0.000269305	inf	155.078	135.537	154.499
