time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.83026e-06	21563.1	2.20211	0.000110517
1	1.83026e-06	3.70806e-06	8777.79	543.256	6229.02
2	3.70806e-06	5.63595e-06	4322.59	7.26843	987.89
3	5.63595e-06	7.61666e-06	6370.39	28.2567	1239.9
4	7.61666e-06	9.65317e-06	10014.1	108.057	921.885
5	9.65317e-06	1.17487e-05	12767.1	267.996	1386.53
6	1.17487e-05	1.39068e-05	15517.2	555.607	1583.44
7	1.39068e-05	1.61314e-05	17491.9	967.582	1814.59
8	1.61314e-05	1.84265e-05	18916.3	1470.6	2100.09
9	1.84265e-05	2.07969e-05	20353.6	2056.37	2485.96
10	2.07969e-05	2.32477e-05	17461.8	2788.63	2194.86
11	2.32477e-05	2.57845e-05	17461.8	2788.63	2194.86
12	2.57845e-05	2.84136e-05	13800.4	3464.47	2379.65
13	2.84136e-05	3.11419e-05	13800.4	3464.47	2379.65
14	3.11419e-05	3.39772e-05	11169.1	3503.15	2487.38
15	3.39772e-05	3.69283e-05	11169.1	3503.15	2487.38
16	3.69283e-05	4.0005e-05	8946.1	3099.63	2202.63
17	4.0005e-05	4.32185e-05	8946.1	3099.63	2202.63
18	4.32185e-05	4.65815e-05	7027.63	2564.94	2028.03
19	4.65815e-05	5.01086e-05	7027.63	2564.94	2028.03
20	5.01086e-05	5.38166e-05	5189.44	2066.33	1667.56
21	5.38166e-05	5.77252e-05	5189.44	2066.33	1667.56
22	5.77252e-05	6.18573e-05	3700.6	1674.97	1354.82
23	6.18573e-05	6.62399e-05	3700.6	1674.97	1354.82
24	6.62399e-05	7.09055e-05	2644.73	1371.3	1087.58
25	7.09055e-05	7.58931e-05	2644.73	1371.3	1087.58
26	7.58931e-05	8.12505e-05	1993.75	1172.34	946.539
27	8.12505e-05	8.70368e-05	1993.75	1172.34	946.539
28	8.70368e-05	9.3327e-05	1541.04	1040.72	884.011
29	9.3327e-05	0.000100217	1541.04	1040.72	884.011
30	0.000100217	0.000107834	1235.29	959.104	856.506
31	0.000107834	0.000116348	1235.29	959.104	856.506
32	0.000116348	0.000126002	1126.81	962.925	907.079
33	0.000126002	0.000137145	1126.81	962.925	907.079
34	0.000137145	0.000150326	1307.43	1263.45	1219.46
35	0.000150326	0.000166457	1307.43	1263.45	1219.46
36	0.000166457	0.000187254	2331.28	2407.92	2484.55
37	0.000187254	0.000216566	2331.28	2407.92	2484.55
38	0.000216566	0.000266674	150.472	142.264	165.81
39	0.000266674	inf	150.472	142.264	165.81
