time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.76861e-06	7960.41	0.0625431	1390.9
1	1.76861e-06	3.58316e-06	11432.7	443.773	4583.16
2	3.58316e-06	5.44611e-06	216.375	88.359	3747.06
3	5.44611e-06	7.3601e-06	1164.2	129.797	2100.14
4	7.3601e-06	9.32801e-06	3019.41	525.723	1370.87
5	9.32801e-06	1.1353e-05	5394.7	1336.86	1107.46
6	1.1353e-05	1.34384e-05	8242.08	2136.08	913.367
7	1.34384e-05	1.5588e-05	9889.02	2795.4	991.397
8	1.5588e-05	1.78058e-05	10360.2	3474.56	1324.75
9	1.78058e-05	2.00964e-05	10790	4175.96	1999.01
10	2.00964e-05	2.24646e-05	10796.4	4516.47	2826.89
11	2.24646e-05	2.4916e-05	10796.4	4516.47	2826.89
12	2.4916e-05	2.74565e-05	11074.3	4940.85	3246.28
13	2.74565e-05	3.00929e-05	11074.3	4940.85	3246.28
14	3.00929e-05	3.28327e-05	10099.8	4921.13	3195.08
15	3.28327e-05	3.56844e-05	10099.8	4921.13	3195.08
16	3.56844e-05	3.86575e-05	8094.2	4301.21	3151.87
17	3.86575e-05	4.17627e-05	8094.2	4301.21	3151.87
18	4.17627e-05	4.50124e-05	6351.48	3601.36	2906.66
19	4.50124e-05	4.84207e-05	6351.48	3601.36	2906.66
20	4.84207e-05	5.20039e-05	4837.54	2874.17	2236.16
21	5.20039e-05	5.57808e-05	4837.54	2874.17	2236.16
22	5.57808e-05	5.97737e-05	3527.37	2253.38	1573.06
23	5.97737e-05	6.40087e-05	3527.37	2253.38	1573.06
24	6.40087e-05	6.85171e-05	2485.97	1797.71	1112.96
25	6.85171e-05	7.33367e-05	2485.97	1797.71	1112.96
26	7.33367e-05	7.85136e-05	1924.69	1454.71	984.743
27	7.85136e-05	8.41051e-05	1924.69	1454.71	984.743
28	8.41051e-05	9.01834e-05	1526.74	1230.57	934.411
29	9.01834e-05	9.68414e-05	1526.74	1230.57	934.411
30	9.68414e-05	0.000104202	1263.46	1090	916.536
31	0.000104202	0.000112429	1263.46	1090	916.536
32	0.000112429	0.000121757	1174.36	1079.1	983.836
33	0.000121757	0.000132526	1174.36	1079.1	983.836
34	0.000132526	0.000145262	1371.48	1358.79	1346.1
35	0.000145262	0.00016085	1371.48	1358.79	1346.1
36	0.00016085	0.000180947	2389.68	2467.37	2545.06
37	0.000180947	0.000209271	2389.68	2467.37	2545.06
38	0.000209271	0.000257692	155.859	142.049	148.299
39	0.000257692	inf	155.859	142.049	148.299
