time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.95188e-06	11184.6	0.0268708	17095.3
1	1.95188e-06	3.95446e-06	6574.27	133.022	22549.3
2	3.95446e-06	6.01045e-06	547.458	7.92147	3630.27
3	6.01045e-06	8.12278e-06	745.432	42.5961	6291.83
4	8.12278e-06	1.02946e-05	2711.3	201.274	4833.66
5	1.02946e-05	1.25294e-05	6731.6	301.711	4263.44
6	1.25294e-05	1.48309e-05	10713.8	406.946	2893.19
7	1.48309e-05	1.72033e-05	11728.9	610.96	1957.11
8	1.72033e-05	1.96509e-05	11759.3	857.02	1470.95
9	1.96509e-05	2.21789e-05	12733.9	1085.73	1378.66
10	2.21789e-05	2.47925e-05	11717.2	1226.12	1317.7
11	2.47925e-05	2.74979e-05	11717.2	1226.12	1317.7
12	2.74979e-05	3.03017e-05	10307.9	1242.33	1646.75
13	3.03017e-05	3.32112e-05	10307.9	1242.33	1646.75
14	3.32112e-05	3.6235e-05	8486.45	1271.65	1832.09
15	3.6235e-05	3.93821e-05	8486.45	1271.65	1832.09
16	3.93821e-05	4.26633e-05	6656.17	1335.11	1624.18
17	4.26633e-05	4.60903e-05	6656.17	1335.11	1624.18
18	4.60903e-05	4.96768e-05	5224.53	1317.48	1472.76
19	4.96768e-05	5.34382e-05	5224.53	1317.48	1472.76
20	5.34382e-05	5.73927e-05	3800.49	1187.46	1357.15
21	5.73927e-05	6.1561e-05	3800.49	1187.46	1357.15
22	6.1561e-05	6.59677e-05	2682.89	1056.15	1254.85
23	6.59677e-05	7.06415e-05	2682.89	1056.15	1254.85
24	7.06415e-05	7.56171e-05	1947.75	974.79	1139.38
25	7.56171e-05	8.09361e-05	1947.75	974.79	1139.38
26	8.09361e-05	8.66495e-05	1561.07	957.012	1078.29
27	8.66495e-05	9.28204e-05	1561.07	957.012	1078.29
28	9.28204e-05	9.95285e-05	1340.32	970.297	1075.35
29	9.95285e-05	0.000106876	1340.32	970.297	1075.35
30	0.000106876	0.000114999	1216.58	991.908	1082.53
31	0.000114999	0.00012408	1216.58	991.908	1082.53
32	0.00012408	0.000134374	1185.75	1073.94	1167
33	0.000134374	0.000146259	1185.75	1073.94	1167
34	0.000146259	0.000160315	1408.53	1389.38	1559.67
35	0.000160315	0.000177518	1408.53	1389.38	1559.67
36	0.000177518	0.000199697	2491.52	2532.38	2573.24
37	0.000199697	0.000230956	2491.52	2532.38	2573.24
38	0.000230956	0.000284394	139.204	126.79	154.431
39	0.000284394	inf	139.204	126.79	154.431
