time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.95535e-06	5908.41	0.172805	3092.72
1	1.95535e-06	3.96149e-06	10793.8	190.352	13463.2
2	3.96149e-06	6.02113e-06	4285.55	0.282854	4930.14
3	6.02113e-06	8.13721e-06	7596.56	0.572488	922.268
4	8.13721e-06	1.03129e-05	11479.4	6.72302	1124.07
5	1.03129e-05	1.25517e-05	14568	44.3941	2224.81
6	1.25517e-05	1.48573e-05	17105.4	194.723	2308.2
7	1.48573e-05	1.72338e-05	18454.8	476.31	1837.32
8	1.72338e-05	1.96859e-05	19268.7	742.315	1553.88
9	1.96859e-05	2.22183e-05	19994	915.636	1572.33
10	2.22183e-05	2.48366e-05	16833.5	1041.28	1422.96
11	2.48366e-05	2.75467e-05	16833.5	1041.28	1422.96
12	2.75467e-05	3.03555e-05	13279.2	1221.01	1464.44
13	3.03555e-05	3.32702e-05	13279.2	1221.01	1464.44
14	3.32702e-05	3.62993e-05	10366.3	1270.14	1606.94
15	3.62993e-05	3.94521e-05	10366.3	1270.14	1606.94
16	3.94521e-05	4.27391e-05	7730.96	1133.09	1658.23
17	4.27391e-05	4.61722e-05	7730.96	1133.09	1658.23
18	4.61722e-05	4.9765e-05	5713.51	1014.71	1585.43
19	4.9765e-05	5.35332e-05	5713.51	1014.71	1585.43
20	5.35332e-05	5.74947e-05	4121.12	958.39	1324.22
21	5.74947e-05	6.16704e-05	4121.12	958.39	1324.22
22	6.16704e-05	6.60849e-05	2956.09	954.246	1090.94
23	6.60849e-05	7.0767e-05	2956.09	954.246	1090.94
24	7.0767e-05	7.57515e-05	2165.49	961.93	934.025
25	7.57515e-05	8.10799e-05	2165.49	961.93	934.025
26	8.10799e-05	8.68034e-05	1709.59	974.234	885.748
27	8.68034e-05	9.29853e-05	1709.59	974.234	885.748
28	9.29853e-05	9.97054e-05	1409.09	973.68	917.288
29	9.97054e-05	0.000107066	1409.09	973.68	917.288
30	0.000107066	0.000115204	1225.82	941.618	965.575
31	0.000115204	0.0001243	1225.82	941.618	965.575
32	0.0001243	0.000134613	1171.74	993.432	1090.07
33	0.000134613	0.000146518	1171.74	993.432	1090.07
34	0.000146518	0.0001606	1381.07	1299.97	1521.59
35	0.0001606	0.000177833	1381.07	1299.97	1521.59
36	0.000177833	0.000200052	2405.01	2341.3	2758.9
37	0.000200052	0.000231367	2405.01	2341.3	2758.9
38	0.000231367	0.0002849	148.174	136.42	164.984
39	0.0002849	inf	148.174	136.42	164.984
