time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84313e-06	9563.12	35.8197	0.144063
1	1.84313e-06	3.73414e-06	12102	204.859	3957.74
2	3.73414e-06	5.67558e-06	3912.24	4.30189	1050.03
3	5.67558e-06	7.67022e-06	6854.6	8.45291	1913.14
4	7.67022e-06	9.72105e-06	9677.14	47.1583	3125.34
5	9.72105e-06	1.18313e-05	12673.5	171.484	3402.48
6	1.18313e-05	1.40046e-05	15319.3	430.21	2479
7	1.40046e-05	1.62448e-05	16827	776.915	1783.77
8	1.62448e-05	1.85561e-05	18021.3	1193.6	1554.29
9	1.85561e-05	2.09432e-05	19673.1	1725.06	1729.71
10	2.09432e-05	2.34112e-05	17975.6	2454.31	1893.34
11	2.34112e-05	2.59658e-05	17975.6	2454.31	1893.34
12	2.59658e-05	2.86134e-05	14295.8	3282.8	2519.01
13	2.86134e-05	3.13609e-05	14295.8	3282.8	2519.01
14	3.13609e-05	3.42161e-05	11190.5	3596.82	2646.07
15	3.42161e-05	3.7188e-05	11190.5	3596.82	2646.07
16	3.7188e-05	4.02863e-05	8737.8	3258.22	2274.47
17	4.02863e-05	4.35224e-05	8737.8	3258.22	2274.47
18	4.35224e-05	4.6909e-05	6639.64	2640.61	2073.8
19	4.6909e-05	5.04609e-05	6639.64	2640.61	2073.8
20	5.04609e-05	5.41951e-05	4809.34	2026.42	1780.4
21	5.41951e-05	5.81311e-05	4809.34	2026.42	1780.4
22	5.81311e-05	6.22922e-05	3537.25	1580.54	1510.35
23	6.22922e-05	6.67057e-05	3537.25	1580.54	1510.35
24	6.67057e-05	7.14041e-05	2668.14	1286.57	1200.82
25	7.14041e-05	7.64267e-05	2668.14	1286.57	1200.82
26	7.64267e-05	8.18218e-05	2114.94	1145.84	994.78
27	8.18218e-05	8.76489e-05	2114.94	1145.84	994.78
28	8.76489e-05	9.39833e-05	1660.56	1084.99	880.264
29	9.39833e-05	0.000100922	1660.56	1084.99	880.264
30	0.000100922	0.000108592	1305.25	1026.39	844.781
31	0.000108592	0.000117167	1305.25	1026.39	844.781
32	0.000117167	0.000126888	1144.87	1017.98	933.577
33	0.000126888	0.00013811	1144.87	1017.98	933.577
34	0.00013811	0.000151383	1316.15	1235.71	1305.54
35	0.000151383	0.000167628	1316.15	1235.71	1305.54
36	0.000167628	0.000188571	2299.46	2224.44	2424.2
37	0.000188571	0.000218088	2299.46	2224.44	2424.2
38	0.000218088	0.000268549	154.607	148.955	171.647
39	0.000268549	inf	154.607	148.955	171.647
