time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.84147e-06	6171.08	60.4037	4444.85
1	1.84147e-06	3.73077e-06	13617.3	330.563	12301.3
2	3.73077e-06	5.67046e-06	3892.65	5.07101	5145.75
3	5.67046e-06	7.6633e-06	5694.79	7.25815	1176.33
4	7.6633e-06	9.71229e-06	9303.11	36.2507	1037.67
5	9.71229e-06	1.18207e-05	12205.8	127.501	1829.13
6	1.18207e-05	1.3992e-05	15205.3	355.884	1913.05
7	1.3992e-05	1.62301e-05	17669.4	762.086	1522.3
8	1.62301e-05	1.85394e-05	19301.3	1301.85	1400.71
9	1.85394e-05	2.09243e-05	20742.2	1883.04	1708.26
10	2.09243e-05	2.33901e-05	17678.7	2508.89	1940.19
11	2.33901e-05	2.59424e-05	17678.7	2508.89	1940.19
12	2.59424e-05	2.85876e-05	13698	3100.04	2128.01
13	2.85876e-05	3.13326e-05	13698	3100.04	2128.01
14	3.13326e-05	3.41853e-05	10899.6	3222.69	2136.73
15	3.41853e-05	3.71544e-05	10899.6	3222.69	2136.73
16	3.71544e-05	4.025e-05	8810.86	2956.83	1965.96
17	4.025e-05	4.34831e-05	8810.86	2956.83	1965.96
18	4.34831e-05	4.68667e-05	7008.86	2560.89	1734.14
19	4.68667e-05	5.04154e-05	7008.86	2560.89	1734.14
20	5.04154e-05	5.41462e-05	5278.57	2080.97	1448.91
21	5.41462e-05	5.80788e-05	5278.57	2080.97	1448.91
22	5.80788e-05	6.22361e-05	3818.87	1636.25	1286.05
23	6.22361e-05	6.66456e-05	3818.87	1636.25	1286.05
24	6.66456e-05	7.13397e-05	2718.5	1315.04	1213.66
25	7.13397e-05	7.63579e-05	2718.5	1315.04	1213.66
26	7.63579e-05	8.17481e-05	1982.38	1162.85	1170.73
27	8.17481e-05	8.75699e-05	1982.38	1162.85	1170.73
28	8.75699e-05	9.38986e-05	1465.94	1114.97	1076.74
29	9.38986e-05	0.000100831	1465.94	1114.97	1076.74
30	0.000100831	0.000108494	1173.89	1062	950.112
31	0.000108494	0.000117061	1173.89	1062	950.112
32	0.000117061	0.000126773	1106.36	1029.52	952.685
33	0.000126773	0.000137985	1106.36	1029.52	952.685
34	0.000137985	0.000151246	1309.55	1268.21	1226.88
35	0.000151246	0.000167476	1309.55	1268.21	1226.88
36	0.000167476	0.000188401	2483.92	2270.95	2549.74
37	0.000188401	0.000217892	2483.92	2270.95	2549.74
38	0.000217892	0.000268307	146.141	139.944	160.486
39	0.000268307	inf	146.141	139.944	160.486
