time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.79486e-06	4390.47	64.809	850.138
1	1.79486e-06	3.63634e-06	15139.2	498.896	4112.9
2	3.63634e-06	5.52694e-06	2535.86	2.44231	2536.37
3	5.52694e-06	7.46934e-06	5366.03	4.64105	2563.56
4	7.46934e-06	9.46646e-06	9692.68	26.8875	2867.14
5	9.46646e-06	1.15215e-05	12997.5	101.118	3043.93
6	1.15215e-05	1.36379e-05	15712.4	307.528	2435.14
7	1.36379e-05	1.58194e-05	17312.5	700.387	1922.61
8	1.58194e-05	1.80701e-05	18140.2	1225.8	1809.48
9	1.80701e-05	2.03947e-05	19157.2	1844.8	2174.16
10	2.03947e-05	2.27981e-05	16944.9	2789.94	2745.41
11	2.27981e-05	2.52858e-05	16944.9	2789.94	2745.41
12	2.52858e-05	2.7864e-05	14099.4	3915.47	3412.33
13	2.7864e-05	3.05396e-05	14099.4	3915.47	3412.33
14	3.05396e-05	3.332e-05	11873.9	4131.56	3418.57
15	3.332e-05	3.6214e-05	11873.9	4131.56	3418.57
16	3.6214e-05	3.92312e-05	9568.54	3639.27	2975.6
17	3.92312e-05	4.23826e-05	9568.54	3639.27	2975.6
18	4.23826e-05	4.56805e-05	7573.24	3062.57	2595.81
19	4.56805e-05	4.91394e-05	7573.24	3062.57	2595.81
20	4.91394e-05	5.27757e-05	5598.69	2453.36	2119.83
21	5.27757e-05	5.66087e-05	5598.69	2453.36	2119.83
22	5.66087e-05	6.06609e-05	3928.19	1888.13	1710.68
23	6.06609e-05	6.49587e-05	3928.19	1888.13	1710.68
24	6.49587e-05	6.95341e-05	2667.64	1472.13	1414.97
25	6.95341e-05	7.44252e-05	2667.64	1472.13	1414.97
26	7.44252e-05	7.96789e-05	1939	1234.62	1230.02
27	7.96789e-05	8.53534e-05	1939	1234.62	1230.02
28	8.53534e-05	9.15219e-05	1565.24	1091.59	1088.29
29	9.15219e-05	9.82788e-05	1565.24	1091.59	1088.29
30	9.82788e-05	0.000105748	1311.85	995.695	969.887
31	0.000105748	0.000114098	1311.85	995.695	969.887
32	0.000114098	0.000123565	1190.16	1012.29	927.74
33	0.000123565	0.000134493	1190.16	1012.29	927.74
34	0.000134493	0.000147418	1343.96	1268.74	1193.53
35	0.000147418	0.000163238	1343.96	1268.74	1193.53
36	0.000163238	0.000183632	2216.62	2340.62	2464.63
37	0.000183632	0.000212377	2216.62	2340.62	2464.63
38	0.000212377	0.000261516	152.99	146.397	168.68
39	0.000261516	inf	152.99	146.397	168.68
