time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.85364e-06	0.000419278	0.0251915	725.102
1	1.85364e-06	3.75542e-06	2798.33	559.467	2205.94
2	3.75542e-06	5.70793e-06	447.68	1.68171	2465.96
3	5.70793e-06	7.71394e-06	951.368	2.36632	1705.26
4	7.71394e-06	9.77646e-06	3258.4	19.9401	1757.16
5	9.77646e-06	1.18988e-05	7777.84	127.281	3223.39
6	1.18988e-05	1.40844e-05	12911.6	472.963	3182.7
7	1.40844e-05	1.63374e-05	15673.2	1078.2	2414.91
8	1.63374e-05	1.86619e-05	16134.8	1793.76	2040.73
9	1.86619e-05	2.10626e-05	16366.5	2497.38	2188.66
10	2.10626e-05	2.35446e-05	13869.5	2979.43	2345.91
11	2.35446e-05	2.61138e-05	13869.5	2979.43	2345.91
12	2.61138e-05	2.87765e-05	10960.4	3305.13	2760.19
13	2.87765e-05	3.15396e-05	10960.4	3305.13	2760.19
14	3.15396e-05	3.44112e-05	9094.11	3311.99	2762.6
15	3.44112e-05	3.73999e-05	9094.11	3311.99	2762.6
16	3.73999e-05	4.05159e-05	7830.73	3044.01	2383.41
17	4.05159e-05	4.37704e-05	7830.73	3044.01	2383.41
18	4.37704e-05	4.71764e-05	6601.21	2723.1	2090.72
19	4.71764e-05	5.07486e-05	6601.21	2723.1	2090.72
20	5.07486e-05	5.4504e-05	5055.91	2288.93	1774.11
21	5.4504e-05	5.84625e-05	5055.91	2288.93	1774.11
22	5.84625e-05	6.26473e-05	3603.3	1864.16	1487.64
23	6.26473e-05	6.70859e-05	3603.3	1864.16	1487.64
24	6.70859e-05	7.18111e-05	2562.81	1475.84	1182.96
25	7.18111e-05	7.68624e-05	2562.81	1475.84	1182.96
26	7.68624e-05	8.22882e-05	1933.67	1214.73	992.505
27	8.22882e-05	8.81485e-05	1933.67	1214.73	992.505
28	8.81485e-05	9.4519e-05	1526.45	1055.87	891.159
29	9.4519e-05	0.000101497	1526.45	1055.87	891.159
30	0.000101497	0.000109211	1234.36	983.408	838.73
31	0.000109211	0.000117834	1234.36	983.408	838.73
32	0.000117834	0.000127611	1117.25	1014.97	912.699
33	0.000127611	0.000138897	1117.25	1014.97	912.699
34	0.000138897	0.000152246	1361.34	1316.12	1270.9
35	0.000152246	0.000168583	1361.34	1316.12	1270.9
36	0.000168583	0.000189646	2399.7	2425.78	2451.86
37	0.000189646	0.000219332	2399.7	2425.78	2451.86
38	0.000219332	0.00027008	159.627	136.641	155.014
39	0.00027008	inf	159.627	136.641	155.014
