time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.5863e-06	1.17333e-05	30.8032	9626.64
1	1.5863e-06	3.2138e-06	207.677	391.979	19299.3
2	3.2138e-06	4.88471e-06	116.231	9.39814	394.506
3	4.88471e-06	6.6014e-06	582.551	29.0811	375.298
4	6.6014e-06	8.36646e-06	2643.02	201.681	977.189
5	8.36646e-06	1.01827e-05	5753.69	848.326	2483.65
6	1.01827e-05	1.20531e-05	8630.89	2250.38	4113.62
7	1.20531e-05	1.39811e-05	10697.4	4009.99	4747.34
8	1.39811e-05	1.59704e-05	12036.8	5648.47	5267.86
9	1.59704e-05	1.80248e-05	13498.3	7152.19	6278.38
10	1.80248e-05	2.01489e-05	14734.4	8237.96	6558.68
11	2.01489e-05	2.23476e-05	14734.4	8237.96	6558.68
12	2.23476e-05	2.46262e-05	14207.3	8471.65	6985.84
13	2.46262e-05	2.69909e-05	14207.3	8471.65	6985.84
14	2.69909e-05	2.94483e-05	12352.6	7722.83	6429.9
15	2.94483e-05	3.2006e-05	12352.6	7722.83	6429.9
16	3.2006e-05	3.46726e-05	10234.3	6595.86	5606.59
17	3.46726e-05	3.74577e-05	10234.3	6595.86	5606.59
18	3.74577e-05	4.03724e-05	8558.67	5499.83	5145.82
19	4.03724e-05	4.34294e-05	8558.67	5499.83	5145.82
20	4.34294e-05	4.66432e-05	6777.22	4248.55	4267.23
21	4.66432e-05	5.00308e-05	6777.22	4248.55	4267.23
22	5.00308e-05	5.36121e-05	5182.33	3151.35	3183.81
23	5.36121e-05	5.74105e-05	5182.33	3151.35	3183.81
24	5.74105e-05	6.14542e-05	3679.97	2372.13	2200.42
25	6.14542e-05	6.5777e-05	3679.97	2372.13	2200.42
26	6.5777e-05	7.04203e-05	2587.54	1935.86	1654.57
27	7.04203e-05	7.54354e-05	2587.54	1935.86	1654.57
28	7.54354e-05	8.08871e-05	1878.46	1640.79	1403.12
29	8.08871e-05	8.68588e-05	1878.46	1640.79	1403.12
30	8.68588e-05	9.34602e-05	1517.42	1388.19	1258.97
31	9.34602e-05	0.00010084	1517.42	1388.19	1258.97
32	0.00010084	0.000109206	1344.95	1253.53	1162.12
33	0.000109206	0.000118865	1344.95	1253.53	1162.12
34	0.000118865	0.000130288	1429.09	1365.41	1301.73
35	0.000130288	0.000144269	1429.09	1365.41	1301.73
36	0.000144269	0.000162294	1947.07	2142.06	2337.05
37	0.000162294	0.000187699	1947.07	2142.06	2337.05
38	0.000187699	0.000231128	180.685	160.419	164.15
39	0.000231128	inf	180.685	160.419	164.15
