time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.85641e-06	12125.8	0.0314457	0.019147
1	1.85641e-06	3.76105e-06	9732.39	377.442	5569.27
2	3.76105e-06	5.71648e-06	455.556	8.63902	3928.19
3	5.71648e-06	7.7255e-06	1174.23	19.3881	1552.69
4	7.7255e-06	9.79111e-06	2008.49	81.5757	1015.67
5	9.79111e-06	1.19166e-05	4664.47	266.815	1349.4
6	1.19166e-05	1.41056e-05	9044.28	668.39	1580.08
7	1.41056e-05	1.63619e-05	11175.8	1236.4	1793.57
8	1.63619e-05	1.86898e-05	11382.8	1895.39	2008.43
9	1.86898e-05	2.10941e-05	11893.6	2667.31	2277.29
10	2.10941e-05	2.35799e-05	11237.1	3528.69	2125.71
11	2.35799e-05	2.6153e-05	11237.1	3528.69	2125.71
12	2.6153e-05	2.88196e-05	10775.9	4034.59	2281.89
13	2.88196e-05	3.15869e-05	10775.9	4034.59	2281.89
14	3.15869e-05	3.44627e-05	9690.14	3641.24	2366.86
15	3.44627e-05	3.7456e-05	9690.14	3641.24	2366.86
16	3.7456e-05	4.05766e-05	7798.74	2995.36	2353.61
17	4.05766e-05	4.3836e-05	7798.74	2995.36	2353.61
18	4.3836e-05	4.72471e-05	5714.96	2512.55	2335.32
19	4.72471e-05	5.08246e-05	5714.96	2512.55	2335.32
20	5.08246e-05	5.45857e-05	4018.37	2120.86	2036.34
21	5.45857e-05	5.85501e-05	4018.37	2120.86	2036.34
22	5.85501e-05	6.27412e-05	2957.48	1808.14	1620.09
23	6.27412e-05	6.71865e-05	2957.48	1808.14	1620.09
24	6.71865e-05	7.19187e-05	2238.1	1550.25	1247.63
25	7.19187e-05	7.69776e-05	2238.1	1550.25	1247.63
26	7.69776e-05	8.24115e-05	1810.02	1386.53	1025.54
27	8.24115e-05	8.82806e-05	1810.02	1386.53	1025.54
28	8.82806e-05	9.46607e-05	1561.24	1250.74	940.239
29	9.46607e-05	0.000101649	1561.24	1250.74	940.239
30	0.000101649	0.000109375	1347.61	1131.5	915.393
31	0.000109375	0.000118011	1347.61	1131.5	915.393
32	0.000118011	0.000127802	1228.15	1090.1	952.054
33	0.000127802	0.000139105	1228.15	1090.1	952.054
34	0.000139105	0.000152474	1374.53	1314.48	1254.44
35	0.000152474	0.000168836	1374.53	1314.48	1254.44
36	0.000168836	0.00018993	2320.28	2361.93	2403.58
37	0.00018993	0.00021966	2320.28	2361.93	2403.58
38	0.00021966	0.000270485	147.538	131.672	158.962
39	0.000270485	inf	147.538	131.672	158.962
