time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.85551e-06	10474.2	0.20496	4.13533e-05
1	1.85551e-06	3.75922e-06	10314.6	324.91	882.734
2	3.75922e-06	5.7137e-06	460.087	37.8974	3565.15
3	5.7137e-06	7.72173e-06	808.48	78.261	4883.47
4	7.72173e-06	9.78634e-06	2107.97	198.525	2520.43
5	9.78634e-06	1.19108e-05	5166.61	432.521	1795.31
6	1.19108e-05	1.40987e-05	8897.31	798.997	1481.79
7	1.40987e-05	1.63539e-05	10700	1299.54	1534.73
8	1.63539e-05	1.86807e-05	11223.6	1920.98	1900.94
9	1.86807e-05	2.10838e-05	11915.9	2587.93	2613.4
10	2.10838e-05	2.35684e-05	11617.9	3161.15	3125.52
11	2.35684e-05	2.61402e-05	11617.9	3161.15	3125.52
12	2.61402e-05	2.88056e-05	10885.1	3584.24	3249.2
13	2.88056e-05	3.15715e-05	10885.1	3584.24	3249.2
14	3.15715e-05	3.44459e-05	9309.16	3503.76	2779.06
15	3.44459e-05	3.74377e-05	9309.16	3503.76	2779.06
16	3.74377e-05	4.05569e-05	7240.34	3097.22	2325.45
17	4.05569e-05	4.38147e-05	7240.34	3097.22	2325.45
18	4.38147e-05	4.72241e-05	5657.97	2703.56	2011.48
19	4.72241e-05	5.07998e-05	5657.97	2703.56	2011.48
20	5.07998e-05	5.4559e-05	4376.47	2216.26	1629.47
21	5.4559e-05	5.85215e-05	4376.47	2216.26	1629.47
22	5.85215e-05	6.27106e-05	3274.87	1756.02	1323.88
23	6.27106e-05	6.71537e-05	3274.87	1756.02	1323.88
24	6.71537e-05	7.18836e-05	2364.98	1428.44	1155.03
25	7.18836e-05	7.694e-05	2364.98	1428.44	1155.03
26	7.694e-05	8.23713e-05	1839.21	1258.12	1107.19
27	8.23713e-05	8.82375e-05	1839.21	1258.12	1107.19
28	8.82375e-05	9.46145e-05	1539.21	1164.54	1054.47
29	9.46145e-05	0.0001016	1539.21	1164.54	1054.47
30	0.0001016	0.000109321	1326.66	1094.48	980.659
31	0.000109321	0.000117954	1326.66	1094.48	980.659
32	0.000117954	0.00012774	1226.3	1083.53	973.153
33	0.00012774	0.000139037	1226.3	1083.53	973.153
34	0.000139037	0.000152399	1431.28	1313.44	1270.31
35	0.000152399	0.000168753	1431.28	1313.44	1270.31
36	0.000168753	0.000189837	2559.97	2401.67	2518.41
37	0.000189837	0.000219553	2559.97	2401.67	2518.41
38	0.000219553	0.000270353	132.549	131.825	147.5
39	0.000270353	inf	132.549	131.825	147.5
