time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.94597e-06	0.000676504	0.0547039	13437.5
1	1.94597e-06	3.9425e-06	577.225	238.727	24677
2	3.9425e-06	5.99227e-06	1171.35	2.32367	3633.46
3	5.99227e-06	8.09821e-06	2284.79	7.48936	4878.89
4	8.09821e-06	1.02635e-05	4727.39	47.6032	3753.43
5	1.02635e-05	1.24915e-05	8610.34	167.027	5293.3
6	1.24915e-05	1.47861e-05	13094.5	366.259	3363.16
7	1.47861e-05	1.71512e-05	15680.5	592.189	2060.88
8	1.71512e-05	1.95915e-05	16310.3	813.346	1485.49
9	1.95915e-05	2.21118e-05	16719.7	1034.43	1372.77
10	2.21118e-05	2.47175e-05	14000.5	1227.7	1202.68
11	2.47175e-05	2.74147e-05	14000.5	1227.7	1202.68
12	2.74147e-05	3.021e-05	10976.1	1286.17	1434.23
13	3.021e-05	3.31108e-05	10976.1	1286.17	1434.23
14	3.31108e-05	3.61254e-05	8572.7	1210.34	1670.08
15	3.61254e-05	3.9263e-05	8572.7	1210.34	1670.08
16	3.9263e-05	4.25342e-05	6800.06	1145.18	1646.29
17	4.25342e-05	4.59509e-05	6800.06	1145.18	1646.29
18	4.59509e-05	4.95265e-05	5462.76	1132.19	1662.6
19	4.95265e-05	5.32766e-05	5462.76	1132.19	1662.6
20	5.32766e-05	5.72191e-05	4057.23	1099.44	1631.04
21	5.72191e-05	6.13748e-05	4057.23	1099.44	1631.04
22	6.13748e-05	6.57681e-05	2980.17	1052.59	1452.18
23	6.57681e-05	7.04278e-05	2980.17	1052.59	1452.18
24	7.04278e-05	7.53884e-05	2227.75	1017.38	1163.05
25	7.53884e-05	8.06913e-05	2227.75	1017.38	1163.05
26	8.06913e-05	8.63874e-05	1758.35	1011.39	958.153
27	8.63874e-05	9.25396e-05	1758.35	1011.39	958.153
28	9.25396e-05	9.92275e-05	1457.21	1002.29	875.247
29	9.92275e-05	0.000106553	1457.21	1002.29	875.247
30	0.000106553	0.000114651	1259.91	968.593	897.79
31	0.000114651	0.000123704	1259.91	968.593	897.79
32	0.000123704	0.000133968	1182.34	1018.73	1040.3
33	0.000133968	0.000145816	1182.34	1018.73	1040.3
34	0.000145816	0.00015983	1418.65	1356.91	1485.58
35	0.00015983	0.000176981	1418.65	1356.91	1485.58
36	0.000176981	0.000199093	2559.15	2500.83	2898.6
37	0.000199093	0.000230258	2559.15	2500.83	2898.6
38	0.000230258	0.000283534	146.066	126.929	159.346
39	0.000283534	inf	146.066	126.929	159.346
