time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	-0	1.86969e-06	18.9085	4.71602	6.44796
1	1.86969e-06	3.78795e-06	4141.56	327.03	3154.27
2	3.78795e-06	5.75738e-06	424.03	5.02192	1414.17
3	5.75738e-06	7.78076e-06	1640.06	12.9628	1173.75
4	7.78076e-06	9.86115e-06	3891.03	61.1744	1551.16
5	9.86115e-06	1.20018e-05	7679.15	183.356	2480.09
6	1.20018e-05	1.42065e-05	12151.2	421.633	2439.08
7	1.42065e-05	1.64789e-05	15173.6	823.554	1849.93
8	1.64789e-05	1.88235e-05	16099.4	1431.6	1669.31
9	1.88235e-05	2.1245e-05	16267.3	2202.79	2039.44
10	2.1245e-05	2.37486e-05	13719.6	2916.4	2424.08
11	2.37486e-05	2.63401e-05	13719.6	2916.4	2424.08
12	2.63401e-05	2.90258e-05	11141.2	3376.48	2729.15
13	2.90258e-05	3.18129e-05	11141.2	3376.48	2729.15
14	3.18129e-05	3.47093e-05	9297.33	3328.64	2578.59
15	3.47093e-05	3.77239e-05	9297.33	3328.64	2578.59
16	3.77239e-05	4.08669e-05	7579.83	2958.03	2102
17	4.08669e-05	4.41496e-05	7579.83	2958.03	2102
18	4.41496e-05	4.75851e-05	6287.41	2539.32	1738.11
19	4.75851e-05	5.11882e-05	6287.41	2539.32	1738.11
20	5.11882e-05	5.49761e-05	4941.66	2095.75	1407.99
21	5.49761e-05	5.89689e-05	4941.66	2095.75	1407.99
22	5.89689e-05	6.319e-05	3702.12	1681.17	1195.81
23	6.319e-05	6.76671e-05	3702.12	1681.17	1195.81
24	6.76671e-05	7.24332e-05	2696.46	1351.94	1037.9
25	7.24332e-05	7.75282e-05	2696.46	1351.94	1037.9
26	7.75282e-05	8.3001e-05	1991.29	1158.57	965.231
27	8.3001e-05	8.89121e-05	1991.29	1158.57	965.231
28	8.89121e-05	9.53378e-05	1500.37	1032.88	913.932
29	9.53378e-05	0.000102376	1500.37	1032.88	913.932
30	0.000102376	0.000110157	1195.46	948.752	847.85
31	0.000110157	0.000118855	1195.46	948.752	847.85
32	0.000118855	0.000128716	1106.05	971.149	883.41
33	0.000128716	0.0001401	1106.05	971.149	883.41
34	0.0001401	0.000153565	1335.29	1287.04	1238.79
35	0.000153565	0.000170043	1335.29	1287.04	1238.79
36	0.000170043	0.000191288	2443.46	2467.71	2491.97
37	0.000191288	0.000221232	2443.46	2467.71	2491.97
38	0.000221232	0.00027242	158.159	140.255	160.509
39	0.00027242	inf	158.159	140.255	160.509
