time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.62782e-06	1460.33
1	2.62782e-06	5.83731e-06	1460.33
2	5.83731e-06	9.75722e-06	38.8775
3	9.75722e-06	1.45448e-05	242.835
4	1.45448e-05	2.03921e-05	1242.5
5	2.03921e-05	2.75337e-05	3210.19
6	2.75337e-05	3.62561e-05	4465.24
7	3.62561e-05	4.69091e-05	4189.36
8	4.69091e-05	5.99203e-05	3061.57
9	5.99203e-05	7.58114e-05	2201.15
10	7.58114e-05	9.522e-05	1706.49
11	9.522e-05	0.000118925	1417.96
12	0.000118925	0.000147876	1293.6
13	0.000147876	0.000183236	1342.51
14	0.000183236	0.000226424	1558.6
15	0.000226424	0.00027917	1870.71
16	0.00027917	0.000343592	2229.42
17	0.000343592	0.000422273	2473.04
18	0.000422273	0.000518371	2622.98
19	0.000518371	0.00063574	2708.41
20	0.00063574	0.000779088	2670.98
21	0.000779088	0.000954167	2559.8
22	0.000954167	0.001168	2286.98
23	0.001168	0.00142916	1815.21
24	0.00142916	0.00174813	1335.75
25	0.00174813	0.00213771	1113.76
26	0.00213771	0.00261352	1113.97
27	0.00261352	0.00319464	1293.52
28	0.00319464	0.0039044	1293.52
29	0.0039044	0.00477127	617.778
30	0.00477127	0.00583001	617.778
31	0.00583001	inf	617.778
