time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.85684e-06	1075.87
1	2.85684e-06	6.34604e-06	1075.87
2	6.34604e-06	1.06076e-05	6.6773
3	1.06076e-05	1.58124e-05	116.381
4	1.58124e-05	2.21693e-05	687.174
5	2.21693e-05	2.99333e-05	1546.34
6	2.99333e-05	3.94158e-05	2028.99
7	3.94158e-05	5.09973e-05	1972.45
8	5.09973e-05	6.51424e-05	1701.04
9	6.51424e-05	8.24184e-05	1408.27
10	8.24184e-05	0.000103519	1238.56
11	0.000103519	0.000129289	1188.53
12	0.000129289	0.000160764	1254.13
13	0.000160764	0.000199206	1400.01
14	0.000199206	0.000246157	1644.78
15	0.000246157	0.0003035	1949.23
16	0.0003035	0.000373536	2252.87
17	0.000373536	0.000459075	2492.31
18	0.000459075	0.000563548	2635.94
19	0.000563548	0.000691145	2688.19
20	0.000691145	0.000846987	2659.67
21	0.000846987	0.00103732	2498.71
22	0.00103732	0.00126979	2121.56
23	0.00126979	0.00155371	1606.64
24	0.00155371	0.00190049	1217.93
25	0.00190049	0.00232401	1092.1
26	0.00232401	0.00284129	1194.78
27	0.00284129	0.00347306	1337.6
28	0.00347306	0.00424468	1337.6
29	0.00424468	0.00518709	613.689
30	0.00518709	0.0063381	613.689
31	0.0063381	inf	613.689
