time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.47216e-06	5688.84
1	2.47216e-06	5.49152e-06	5688.84
2	5.49152e-06	9.17922e-06	1969.49
3	9.17922e-06	1.36832e-05	2345.35
4	1.36832e-05	1.91841e-05	3588.04
5	1.91841e-05	2.59026e-05	5010.11
6	2.59026e-05	3.41083e-05	5473.67
7	3.41083e-05	4.41303e-05	4694.43
8	4.41303e-05	5.63707e-05	3386.49
9	5.63707e-05	7.13205e-05	2342.06
10	7.13205e-05	8.95793e-05	1740.44
11	8.95793e-05	0.00011188	1455.43
12	0.00011188	0.000139116	1361.49
13	0.000139116	0.000172382	1383.65
14	0.000172382	0.000213011	1547.56
15	0.000213011	0.000262633	1825.28
16	0.000262633	0.000323238	2143.22
17	0.000323238	0.000397259	2382.61
18	0.000397259	0.000487664	2576.03
19	0.000487664	0.00059808	2674.24
20	0.00059808	0.000732937	2725.13
21	0.000732937	0.000897644	2618.55
22	0.000897644	0.00109881	2365.46
23	0.00109881	0.0013445	1945.67
24	0.0013445	0.00164458	1490.35
25	0.00164458	0.00201108	1199.23
26	0.00201108	0.0024587	1145.32
27	0.0024587	0.0030054	1375.03
28	0.0030054	0.00367311	1375.03
29	0.00367311	0.00448863	866.843
30	0.00448863	0.00548465	866.843
31	0.00548465	inf	866.843
