time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.15624e-06	10223.2
1	7.15624e-06	1.55273e-05	10223.2
2	1.55273e-05	2.53193e-05	2001.34
3	2.53193e-05	3.67734e-05	2095.21
4	3.67734e-05	5.0172e-05	1887.59
5	5.0172e-05	6.58449e-05	1582.79
6	6.58449e-05	8.41783e-05	1517.57
7	8.41783e-05	0.000105624	1458.17
8	0.000105624	0.00013071	1411.26
9	0.00013071	0.000160054	1441.01
10	0.000160054	0.000194379	1576.06
11	0.000194379	0.000234531	1810.26
12	0.000234531	0.000281499	2088.37
13	0.000281499	0.00033644	2347.44
14	0.00033644	0.000400707	2550.86
15	0.000400707	0.000475883	2697.03
16	0.000475883	0.000563821	2788.69
17	0.000563821	0.000666686	2824.06
18	0.000666686	0.000787012	2796.18
19	0.000787012	0.000927763	2662.55
20	0.000927763	0.00109241	2377.57
21	0.00109241	0.001285	1960.56
22	0.001285	0.00151028	1513.48
23	0.00151028	0.00177381	1169.78
24	0.00177381	0.00208207	999.332
25	0.00208207	0.00244266	998.761
26	0.00244266	0.00286446	1177.55
27	0.00286446	0.00335785	3580.92
28	0.00335785	0.00393501	3580.92
29	0.00393501	0.00461013	2.37205
30	0.00461013	0.00539985	2.37205
31	0.00539985	inf	2.37205
