time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56128e-06	6244.74
1	2.56128e-06	5.68949e-06	6244.74
2	5.68949e-06	9.51014e-06	1913.44
3	9.51014e-06	1.41765e-05	1858.09
4	1.41765e-05	1.98757e-05	2631.37
5	1.98757e-05	2.68365e-05	3931.54
6	2.68365e-05	3.5338e-05	4552.59
7	3.5338e-05	4.57213e-05	3902.57
8	4.57213e-05	5.84029e-05	2860.29
9	5.84029e-05	7.38916e-05	1962.1
10	7.38916e-05	9.28087e-05	1557.95
11	9.28087e-05	0.000115913	1374.04
12	0.000115913	0.000144132	1365.09
13	0.000144132	0.000178596	1424.42
14	0.000178596	0.00022069	1617.12
15	0.00022069	0.000272101	1915.81
16	0.000272101	0.000334891	2186.66
17	0.000334891	0.00041158	2448.59
18	0.00041158	0.000505245	2618.47
19	0.000505245	0.000619641	2677.76
20	0.000619641	0.00075936	2721.82
21	0.00075936	0.000930004	2611.2
22	0.000930004	0.00113842	2327.24
23	0.00113842	0.00139297	1856.52
24	0.00139297	0.00170387	1413.02
25	0.00170387	0.00208358	1145.07
26	0.00208358	0.00254733	1134.82
27	0.00254733	0.00311375	1370.86
28	0.00311375	0.00380553	1370.86
29	0.00380553	0.00465045	1116.97
30	0.00465045	0.00568238	1116.97
31	0.00568238	inf	1116.97
