time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58844e-06	6548.64
1	2.58844e-06	5.74983e-06	6548.64
2	5.74983e-06	9.61099e-06	2013.36
3	9.61099e-06	1.43268e-05	1702.53
4	1.43268e-05	2.00865e-05	2426.25
5	2.00865e-05	2.71211e-05	3659.13
6	2.71211e-05	3.57127e-05	4275.02
7	3.57127e-05	4.62061e-05	3704.36
8	4.62061e-05	5.90223e-05	2568.45
9	5.90223e-05	7.46752e-05	1839.4
10	7.46752e-05	9.3793e-05	1512.36
11	9.3793e-05	0.000117142	1374.94
12	0.000117142	0.00014566	1348.64
13	0.00014566	0.00018049	1429.22
14	0.00018049	0.00022303	1628.93
15	0.00022303	0.000274986	1918.62
16	0.000274986	0.000338443	2234.95
17	0.000338443	0.000415945	2507.68
18	0.000415945	0.000510603	2591.11
19	0.000510603	0.000626212	2657.35
20	0.000626212	0.000767412	2702.3
21	0.000767412	0.000939867	2587.11
22	0.000939867	0.00115049	2326.9
23	0.00115049	0.00140774	1848.38
24	0.00140774	0.00172193	1389.3
25	0.00172193	0.00210567	1127.52
26	0.00210567	0.00257435	1125.9
27	0.00257435	0.00314677	1378.59
28	0.00314677	0.00384589	1378.59
29	0.00384589	0.00469976	1101.1
30	0.00469976	0.00574264	1101.1
31	0.00574264	inf	1101.1
