time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.85085e-06	6395.64
1	2.85085e-06	6.33274e-06	6395.64
2	6.33274e-06	1.05853e-05	3684.3
3	1.05853e-05	1.57792e-05	2230.6
4	1.57792e-05	2.21228e-05	1722.18
5	2.21228e-05	2.98705e-05	1590.82
6	2.98705e-05	3.93332e-05	1457.34
7	3.93332e-05	5.08904e-05	1371.44
8	5.08904e-05	6.50058e-05	1282.05
9	6.50058e-05	8.22457e-05	1216.7
10	8.22457e-05	0.000103302	1202.15
11	0.000103302	0.000129018	1237.26
12	0.000129018	0.000160427	1319.58
13	0.000160427	0.000198788	1470.56
14	0.000198788	0.000245641	1705.68
15	0.000245641	0.000302864	1999.85
16	0.000302864	0.000372753	2292.28
17	0.000372753	0.000458113	2531.62
18	0.000458113	0.000562366	2679.93
19	0.000562366	0.000689697	2716.32
20	0.000689697	0.000845211	2645.5
21	0.000845211	0.00103515	2457.24
22	0.00103515	0.00126713	2094.87
23	0.00126713	0.00155046	1606.53
24	0.00155046	0.0018965	1227.1
25	0.0018965	0.00231914	1093.58
26	0.00231914	0.00283533	1186.69
27	0.00283533	0.00346578	2166.78
28	0.00346578	0.00423578	2166.78
29	0.00423578	0.00517622	80.1553
30	0.00517622	0.00632482	80.1553
31	0.00632482	inf	80.1553
