time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.39926e-06	5267.16
1	2.39926e-06	5.32959e-06	5267.16
2	5.32959e-06	8.90855e-06	1973.08
3	8.90855e-06	1.32797e-05	2806.6
4	1.32797e-05	1.86184e-05	4226.32
5	1.86184e-05	2.51388e-05	5573.9
6	2.51388e-05	3.31026e-05	6126.45
7	3.31026e-05	4.2829e-05	5266.25
8	4.2829e-05	5.47085e-05	3704.84
9	5.47085e-05	6.92174e-05	2487.9
10	6.92174e-05	8.69379e-05	1855.9
11	8.69379e-05	0.000108581	1586.18
12	0.000108581	0.000135014	1440.9
13	0.000135014	0.000167299	1428.34
14	0.000167299	0.00020673	1566.48
15	0.00020673	0.000254888	1791.87
16	0.000254888	0.000313707	2089.01
17	0.000313707	0.000385545	2376.03
18	0.000385545	0.000473284	2594.38
19	0.000473284	0.000580444	2711.54
20	0.000580444	0.000711324	2720.01
21	0.000711324	0.000871175	2644.59
22	0.000871175	0.00106641	2455.83
23	0.00106641	0.00130486	2006
24	0.00130486	0.00159608	1507.13
25	0.00159608	0.00195177	1176.39
26	0.00195177	0.0023862	1117.55
27	0.0023862	0.00291678	1549.93
28	0.00291678	0.0035648	1549.93
29	0.0035648	0.00435627	644.177
30	0.00435627	0.00532292	644.177
31	0.00532292	inf	644.177
