time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.2915e-06	4758.81
1	2.2915e-06	5.09023e-06	4758.81
2	5.09023e-06	8.50844e-06	1874.92
3	8.50844e-06	1.26833e-05	3421.66
4	1.26833e-05	1.77822e-05	5928.41
5	1.77822e-05	2.40098e-05	7243.97
6	2.40098e-05	3.16158e-05	7496.05
7	3.16158e-05	4.09055e-05	6385.19
8	4.09055e-05	5.22514e-05	4563.29
9	5.22514e-05	6.61087e-05	2905.6
10	6.61087e-05	8.30333e-05	2088
11	8.30333e-05	0.000103704	1711.98
12	0.000103704	0.00012895	1529.7
13	0.00012895	0.000159785	1461
14	0.000159785	0.000197445	1491.32
15	0.000197445	0.000243441	1759.83
16	0.000243441	0.000299617	2103.25
17	0.000299617	0.000368229	2305.23
18	0.000368229	0.000452028	2465.45
19	0.000452028	0.000554375	2550.54
20	0.000554375	0.000679377	2692.19
21	0.000679377	0.000832048	2675.92
22	0.000832048	0.00101851	2454.11
23	0.00101851	0.00124625	2052.51
24	0.00124625	0.0015244	1664.61
25	0.0015244	0.00186411	1277.36
26	0.00186411	0.00227903	1147.68
27	0.00227903	0.00278578	1334.7
28	0.00278578	0.0034047	1334.7
29	0.0034047	0.00416062	1154.85
30	0.00416062	0.00508386	1154.85
31	0.00508386	inf	1154.85
