time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58373e-06	6255.3
1	2.58373e-06	5.73937e-06	6255.3
2	5.73937e-06	9.5935e-06	1830.83
3	9.5935e-06	1.43007e-05	1937.11
4	1.43007e-05	2.00499e-05	2715
5	2.00499e-05	2.70717e-05	3782.47
6	2.70717e-05	3.56477e-05	4304.86
7	3.56477e-05	4.6122e-05	3622.37
8	4.6122e-05	5.89148e-05	2553.23
9	5.89148e-05	7.45393e-05	1868.16
10	7.45393e-05	9.36223e-05	1530.51
11	9.36223e-05	0.000116929	1380.55
12	0.000116929	0.000145395	1365.41
13	0.000145395	0.000180162	1432.98
14	0.000180162	0.000222624	1595.39
15	0.000222624	0.000274486	1883.19
16	0.000274486	0.000337827	2209.42
17	0.000337827	0.000415188	2498.07
18	0.000415188	0.000509673	2638.23
19	0.000509673	0.000625073	2704.4
20	0.000625073	0.000766016	2674.55
21	0.000766016	0.000938156	2610.02
22	0.000938156	0.0011484	2318.12
23	0.0011484	0.00140518	1843.44
24	0.00140518	0.0017188	1387.91
25	0.0017188	0.00210184	1153.42
26	0.00210184	0.00256966	1165.96
27	0.00256966	0.00314104	1382.56
28	0.00314104	0.00383889	1382.56
29	0.00383889	0.00469121	948.958
30	0.00469121	0.00573219	948.958
31	0.00573219	inf	948.958
