time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68481e-06	8771.49
1	4.68481e-06	1.01649e-05	8771.49
2	1.01649e-05	1.65752e-05	16519.1
3	1.65752e-05	2.40736e-05	21305.9
4	2.40736e-05	3.28449e-05	16738.8
5	3.28449e-05	4.31051e-05	10344.3
6	4.31051e-05	5.5107e-05	5714.82
7	5.5107e-05	6.91463e-05	3261.2
8	6.91463e-05	8.55687e-05	2173.75
9	8.55687e-05	0.000104779	1684.12
10	0.000104779	0.00012725	1450.54
11	0.00012725	0.000153535	1376.98
12	0.000153535	0.000184283	1426.94
13	0.000184283	0.000220249	1570.8
14	0.000220249	0.000262321	1785.6
15	0.000262321	0.000311535	2029.86
16	0.000311535	0.000369103	2253.99
17	0.000369103	0.000436443	2437.64
18	0.000436443	0.000515214	2583.9
19	0.000515214	0.000607357	2689.24
20	0.000607357	0.00071514	2738.11
21	0.00071514	0.00084122	2711.92
22	0.00084122	0.000988702	2577.62
23	0.000988702	0.00116122	2283.51
24	0.00116122	0.00136302	1847.89
25	0.00136302	0.00159908	1414.58
26	0.00159908	0.00187521	1138.81
27	0.00187521	0.00219821	1085.4
28	0.00219821	0.00257604	1085.4
29	0.00257604	0.003018	2695.6
30	0.003018	0.003535	2695.6
31	0.003535	inf	2695.6
