time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54506e-06	6073.07
1	2.54506e-06	5.65347e-06	6073.07
2	5.65347e-06	9.44991e-06	1821.74
3	9.44991e-06	1.40867e-05	1900.9
4	1.40867e-05	1.97498e-05	2896.38
5	1.97498e-05	2.66665e-05	4094.13
6	2.66665e-05	3.51142e-05	4542.13
7	3.51142e-05	4.54317e-05	3917.3
8	4.54317e-05	5.80331e-05	2842.29
9	5.80331e-05	7.34237e-05	2024.83
10	7.34237e-05	9.2221e-05	1629.84
11	9.2221e-05	0.000115179	1469.41
12	0.000115179	0.000143219	1416.46
13	0.000143219	0.000177465	1461.12
14	0.000177465	0.000219292	1576.29
15	0.000219292	0.000270378	1830.55
16	0.000270378	0.00033277	2136.9
17	0.00033277	0.000408974	2446.58
18	0.000408974	0.000502045	2629.03
19	0.000502045	0.000615717	2767.01
20	0.000615717	0.000754551	2721.61
21	0.000754551	0.000924115	2575.13
22	0.000924115	0.00113121	2300.84
23	0.00113121	0.00138415	1858.1
24	0.00138415	0.00169308	1421.7
25	0.00169308	0.00207038	1183.84
26	0.00207038	0.0025312	1179.21
27	0.0025312	0.00309403	1321.24
28	0.00309403	0.00378143	1321.24
29	0.00378143	0.004621	1295.79
30	0.004621	0.0056464	1295.79
31	0.0056464	inf	1295.79
