time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.15628e-06	10192.2
1	7.15628e-06	1.55273e-05	10192.2
2	1.55273e-05	2.53194e-05	1975.66
3	2.53194e-05	3.67736e-05	2073.26
4	3.67736e-05	5.01723e-05	1880.8
5	5.01723e-05	6.58453e-05	1578.45
6	6.58453e-05	8.41788e-05	1516.18
7	8.41788e-05	0.000105624	1454.99
8	0.000105624	0.00013071	1406.16
9	0.00013071	0.000160055	1437.01
10	0.000160055	0.00019438	1574.41
11	0.00019438	0.000234533	1810.48
12	0.000234533	0.000281501	2088.73
13	0.000281501	0.000336442	2347.47
14	0.000336442	0.000400709	2552.03
15	0.000400709	0.000475886	2700.18
16	0.000475886	0.000563824	2791.07
17	0.000563824	0.000666689	2821.46
18	0.000666689	0.000787016	2790.1
19	0.000787016	0.000927768	2659.06
20	0.000927768	0.00109241	2378.15
21	0.00109241	0.00128501	1962.59
22	0.00128501	0.00151029	1520.02
23	0.00151029	0.00177382	1182.43
24	0.00177382	0.00208208	1014.16
25	0.00208208	0.00244267	1011.93
26	0.00244267	0.00286447	1187.17
27	0.00286447	0.00335787	3505.63
28	0.00335787	0.00393503	3505.63
29	0.00393503	0.00461015	2.37204
30	0.00461015	0.00539988	2.37204
31	0.00539988	inf	2.37204
