time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43477e-06	3524.88
1	5.43477e-06	1.17921e-05	3524.88
2	1.17921e-05	1.92286e-05	16088.6
3	1.92286e-05	2.79274e-05	17088.8
4	2.79274e-05	3.81028e-05	11278.5
5	3.81028e-05	5.00056e-05	6898.78
6	5.00056e-05	6.39288e-05	4184.96
7	6.39288e-05	8.02155e-05	2671.12
8	8.02155e-05	9.92668e-05	1898.58
9	9.92668e-05	0.000121552	1532.57
10	0.000121552	0.00014762	1393.34
11	0.00014762	0.000178114	1401.97
12	0.000178114	0.000213783	1533.55
13	0.000213783	0.000255508	1768.86
14	0.000255508	0.000304315	2047.31
15	0.000304315	0.000361407	2298.58
16	0.000361407	0.000428191	2499.28
17	0.000428191	0.000506311	2650.56
18	0.000506311	0.000597692	2740.87
19	0.000597692	0.000704585	2761.87
20	0.000704585	0.000829623	2709.69
21	0.000829623	0.000975886	2556.25
22	0.000975886	0.00114698	2261.61
23	0.00114698	0.00134711	1856.45
24	0.00134711	0.00158122	1467.16
25	0.00158122	0.00185506	1207.31
26	0.00185506	0.0021754	1116.21
27	0.0021754	0.0025501	1216.28
28	0.0025501	0.00298842	1216.28
29	0.00298842	0.00350114	1910.62
30	0.00350114	0.00410089	1910.62
31	0.00410089	inf	1910.62
