time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.62192e-06	6445.24
1	2.62192e-06	5.8242e-06	6445.24
2	5.8242e-06	9.7353e-06	1989.71
3	9.7353e-06	1.45121e-05	1698.01
4	1.45121e-05	2.03463e-05	2490.11
5	2.03463e-05	2.74718e-05	3571.15
6	2.74718e-05	3.61746e-05	4070.02
7	3.61746e-05	4.68038e-05	3465
8	4.68038e-05	5.97857e-05	2397.12
9	5.97857e-05	7.56411e-05	1704.86
10	7.56411e-05	9.50061e-05	1456.91
11	9.50061e-05	0.000118658	1344.09
12	0.000118658	0.000147544	1351
13	0.000147544	0.000182825	1445.45
14	0.000182825	0.000225915	1631.75
15	0.000225915	0.000278543	1861.27
16	0.000278543	0.00034282	2163.4
17	0.00034282	0.000421325	2498.06
18	0.000421325	0.000517207	2610.49
19	0.000517207	0.000634312	2679.85
20	0.000634312	0.000777338	2749.95
21	0.000777338	0.000952024	2583.06
22	0.000952024	0.00116538	2284.02
23	0.00116538	0.00142595	1859.64
24	0.00142595	0.00174421	1363.35
25	0.00174421	0.00213291	1135.13
26	0.00213291	0.00260765	1135.36
27	0.00260765	0.00318747	1347.02
28	0.00318747	0.00389563	1347.02
29	0.00389563	0.00476055	1469.59
30	0.00476055	0.00581692	1469.59
31	0.00581692	inf	1469.59
