time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.65644e-06	6680.84
1	2.65644e-06	5.90089e-06	6680.84
2	5.90089e-06	9.86349e-06	2152.09
3	9.86349e-06	1.47032e-05	1623.37
4	1.47032e-05	2.06142e-05	2006.86
5	2.06142e-05	2.78336e-05	2906.69
6	2.78336e-05	3.66509e-05	3450.85
7	3.66509e-05	4.742e-05	2977.68
8	4.742e-05	6.05729e-05	2205.7
9	6.05729e-05	7.66371e-05	1691.52
10	7.66371e-05	9.6257e-05	1453.48
11	9.6257e-05	0.00012022	1363.67
12	0.00012022	0.000149487	1386.86
13	0.000149487	0.000185232	1455.24
14	0.000185232	0.00022889	1646.52
15	0.00022889	0.000282211	1914.45
16	0.000282211	0.000347334	2203.56
17	0.000347334	0.000426873	2514.97
18	0.000426873	0.000524017	2679.12
19	0.000524017	0.000642664	2728.56
20	0.000642664	0.000787574	2689.17
21	0.000787574	0.000964559	2572.57
22	0.000964559	0.00118072	2270.1
23	0.00118072	0.00144473	1771.11
24	0.00144473	0.00176717	1340.96
25	0.00176717	0.00216099	1124.77
26	0.00216099	0.00264198	1159.42
27	0.00264198	0.00322944	1334.14
28	0.00322944	0.00394693	1334.14
29	0.00394693	0.00482323	1379.42
30	0.00482323	0.00589351	1379.42
31	0.00589351	inf	1379.42
