time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68483e-06	8911.6
1	4.68483e-06	1.01649e-05	8911.6
2	1.01649e-05	1.65752e-05	15963.5
3	1.65752e-05	2.40737e-05	20901.6
4	2.40737e-05	3.28451e-05	16675.6
5	3.28451e-05	4.31054e-05	10299.3
6	4.31054e-05	5.51073e-05	5709.59
7	5.51073e-05	6.91466e-05	3235.98
8	6.91466e-05	8.55691e-05	2152.95
9	8.55691e-05	0.000104779	1665.56
10	0.000104779	0.00012725	1434.35
11	0.00012725	0.000153536	1366.7
12	0.000153536	0.000184283	1420.97
13	0.000184283	0.00022025	1565.38
14	0.00022025	0.000262323	1777.98
15	0.000262323	0.000311537	2020.34
16	0.000311537	0.000369105	2243.25
17	0.000369105	0.000436445	2425.14
18	0.000436445	0.000515217	2569.25
19	0.000515217	0.00060736	2672.13
20	0.00060736	0.000715144	2715.11
21	0.000715144	0.000841224	2674.48
22	0.000841224	0.000988707	2526.85
23	0.000988707	0.00116122	2243.76
24	0.00116122	0.00136303	1848.18
25	0.00136303	0.00159909	1462.75
26	0.00159909	0.00187522	1215.24
27	0.00187522	0.00219822	1141.56
28	0.00219822	0.00257605	1141.56
29	0.00257605	0.00301802	1660.15
30	0.00301802	0.00353501	1660.15
31	0.00353501	inf	1660.15
