time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.60818e-06	6251.71
1	2.60818e-06	5.79368e-06	6251.71
2	5.79368e-06	9.68428e-06	2125.78
3	9.68428e-06	1.44361e-05	1726.03
4	1.44361e-05	2.02397e-05	2367.66
5	2.02397e-05	2.73279e-05	3733.19
6	2.73279e-05	3.5985e-05	4345.3
7	3.5985e-05	4.65585e-05	3474.28
8	4.65585e-05	5.94723e-05	2521.33
9	5.94723e-05	7.52447e-05	1876.68
10	7.52447e-05	9.45082e-05	1522.42
11	9.45082e-05	0.000118036	1366.98
12	0.000118036	0.000146771	1333.27
13	0.000146771	0.000181867	1414.61
14	0.000181867	0.000224731	1608.99
15	0.000224731	0.000277083	1911.64
16	0.000277083	0.000341023	2163.6
17	0.000341023	0.000419117	2402.86
18	0.000419117	0.000514496	2631.96
19	0.000514496	0.000630988	2721.7
20	0.000630988	0.000773264	2674.94
21	0.000773264	0.000947034	2577.46
22	0.000947034	0.00115927	2314.72
23	0.00115927	0.00141848	1836.75
24	0.00141848	0.00173507	1397.36
25	0.00173507	0.00212173	1130.97
26	0.00212173	0.00259398	1100.6
27	0.00259398	0.00317076	1310.63
28	0.00317076	0.00387522	1310.63
29	0.00387522	0.0047356	1214.1
30	0.0047356	0.00578643	1214.1
31	0.00578643	inf	1214.1
