time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.50949e-06	6455.23
1	2.50949e-06	5.57445e-06	6455.23
2	5.57445e-06	9.31784e-06	1653.86
3	9.31784e-06	1.38898e-05	1469.13
4	1.38898e-05	1.94738e-05	2347.06
5	1.94738e-05	2.62938e-05	4002.12
6	2.62938e-05	3.46234e-05	5130.45
7	3.46234e-05	4.47968e-05	4515.24
8	4.47968e-05	5.7222e-05	3199.67
9	5.7222e-05	7.23975e-05	2231.44
10	7.23975e-05	9.09322e-05	1701.01
11	9.09322e-05	0.000113569	1472.07
12	0.000113569	0.000141217	1392.63
13	0.000141217	0.000174985	1425.31
14	0.000174985	0.000216228	1589.1
15	0.000216228	0.000266599	1852.74
16	0.000266599	0.00032812	2164.37
17	0.00032812	0.000403258	2446.71
18	0.000403258	0.000495028	2643.53
19	0.000495028	0.000607112	2735.05
20	0.000607112	0.000744005	2719.56
21	0.000744005	0.0009112	2594.17
22	0.0009112	0.0011154	2313.91
23	0.0011154	0.00136481	1865.45
24	0.00136481	0.00166941	1410.66
25	0.00166941	0.00204145	1161.62
26	0.00204145	0.00249583	1190.71
27	0.00249583	0.00305079	1639.48
28	0.00305079	0.00372859	1639.48
29	0.00372859	0.00455641	715.105
30	0.00455641	0.00556748	715.105
31	0.00556748	inf	715.105
