time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.59863e-06	6435.89
1	2.59863e-06	5.77248e-06	6435.89
2	5.77248e-06	9.64884e-06	2073.46
3	9.64884e-06	1.43832e-05	1669.58
4	1.43832e-05	2.01656e-05	2466.13
5	2.01656e-05	2.72279e-05	3860.1
6	2.72279e-05	3.58534e-05	4455.03
7	3.58534e-05	4.63881e-05	3646.55
8	4.63881e-05	5.92547e-05	2573.19
9	5.92547e-05	7.49693e-05	1884.25
10	7.49693e-05	9.41624e-05	1533.9
11	9.41624e-05	0.000117604	1382.82
12	0.000117604	0.000146234	1329.21
13	0.000146234	0.000181201	1399.84
14	0.000181201	0.000223909	1581.45
15	0.000223909	0.000276069	1864.7
16	0.000276069	0.000339776	2198.71
17	0.000339776	0.000417583	2488.34
18	0.000417583	0.000512614	2604.58
19	0.000512614	0.000628679	2664
20	0.000628679	0.000770435	2715.05
21	0.000770435	0.000943569	2569.55
22	0.000943569	0.00115503	2305.09
23	0.00115503	0.00141329	1821.11
24	0.00141329	0.00172872	1342.73
25	0.00172872	0.00211396	1122
26	0.00211396	0.00258449	1103.23
27	0.00258449	0.00315916	1351.69
28	0.00315916	0.00386104	1351.69
29	0.00386104	0.00471827	1116.81
30	0.00471827	0.00576526	1116.81
31	0.00576526	inf	1116.81
