time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54841e-06	6243.71
1	2.54841e-06	5.66091e-06	6243.71
2	5.66091e-06	9.46235e-06	1806.27
3	9.46235e-06	1.41052e-05	1673.91
4	1.41052e-05	1.97758e-05	2473.56
5	1.97758e-05	2.67016e-05	3927.08
6	2.67016e-05	3.51604e-05	4940.2
7	3.51604e-05	4.54915e-05	4140.69
8	4.54915e-05	5.81095e-05	2932.51
9	5.81095e-05	7.35204e-05	2138.71
10	7.35204e-05	9.23424e-05	1670.04
11	9.23424e-05	0.000115331	1417.48
12	0.000115331	0.000143408	1328.53
13	0.000143408	0.000177699	1384.87
14	0.000177699	0.000219581	1578.31
15	0.000219581	0.000270734	1842.45
16	0.000270734	0.000333209	2152.62
17	0.000333209	0.000409512	2422.45
18	0.000409512	0.000502706	2600.01
19	0.000502706	0.000616528	2707.63
20	0.000616528	0.000755544	2733.92
21	0.000755544	0.000925332	2607.33
22	0.000925332	0.0011327	2332.81
23	0.0011327	0.00138597	1850.46
24	0.00138597	0.0016953	1373.79
25	0.0016953	0.00207311	1146.25
26	0.00207311	0.00253454	1181.78
27	0.00253454	0.0030981	1596.59
28	0.0030981	0.00378641	1596.59
29	0.00378641	0.00462708	762.591
30	0.00462708	0.00565383	762.591
31	0.00565383	inf	762.591
