time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.41891e-06	5445.39
1	2.41891e-06	5.37325e-06	5445.39
2	5.37325e-06	8.98153e-06	1928.62
3	8.98153e-06	1.33885e-05	2368.76
4	1.33885e-05	1.87709e-05	3864.99
5	1.87709e-05	2.53448e-05	5323.9
6	2.53448e-05	3.33737e-05	5901.46
7	3.33737e-05	4.31799e-05	5181.63
8	4.31799e-05	5.51566e-05	3713.14
9	5.51566e-05	6.97844e-05	2500.25
10	6.97844e-05	8.76501e-05	1843.49
11	8.76501e-05	0.00010947	1548.56
12	0.00010947	0.00013612	1438.24
13	0.00013612	0.000168669	1418.81
14	0.000168669	0.000208423	1564.43
15	0.000208423	0.000256976	1836.67
16	0.000256976	0.000316277	2144.95
17	0.000316277	0.000388703	2370.14
18	0.000388703	0.000477161	2586.29
19	0.000477161	0.000585199	2696.89
20	0.000585199	0.000717151	2726.7
21	0.000717151	0.000878311	2606.59
22	0.000878311	0.00107514	2402.24
23	0.00107514	0.00131554	1983.65
24	0.00131554	0.00160916	1504.17
25	0.00160916	0.00196776	1180.13
26	0.00196776	0.00240574	1143.29
27	0.00240574	0.00294067	1862.53
28	0.00294067	0.00359401	1862.53
29	0.00359401	0.00439196	316.039
30	0.00439196	0.00536653	316.039
31	0.00536653	inf	316.039
