time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56689e-06	6057.15
1	2.56689e-06	5.70195e-06	6057.15
2	5.70195e-06	9.53096e-06	1909.54
3	9.53096e-06	1.42075e-05	1833.12
4	1.42075e-05	1.99192e-05	2656.8
5	1.99192e-05	2.68952e-05	3776.64
6	2.68952e-05	3.54153e-05	4352.17
7	3.54153e-05	4.58214e-05	3832.25
8	4.58214e-05	5.85308e-05	2865.5
9	5.85308e-05	7.40534e-05	2050.52
10	7.40534e-05	9.3012e-05	1580.66
11	9.3012e-05	0.000116167	1379.73
12	0.000116167	0.000144447	1354.46
13	0.000144447	0.000178988	1405.4
14	0.000178988	0.000221173	1588.03
15	0.000221173	0.000272697	1898.96
16	0.000272697	0.000335625	2218.64
17	0.000335625	0.000412482	2499.55
18	0.000412482	0.000506351	2583.32
19	0.000506351	0.000620998	2643.8
20	0.000620998	0.000761022	2674
21	0.000761022	0.000932041	2641.53
22	0.000932041	0.00114091	2344.7
23	0.00114091	0.00139602	1867.48
24	0.00139602	0.0017076	1404.74
25	0.0017076	0.00208814	1160.6
26	0.00208814	0.00255291	1172.66
27	0.00255291	0.00312057	1408.83
28	0.00312057	0.00381387	1408.83
29	0.00381387	0.00466063	831.729
30	0.00466063	0.00569482	831.729
31	0.00569482	inf	831.729
