time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.0652e-06	5198.09
1	8.0652e-06	1.74995e-05	5198.09
2	1.74995e-05	2.85352e-05	1319.31
3	2.85352e-05	4.14443e-05	1850.98
4	4.14443e-05	5.65446e-05	1957.62
5	5.65446e-05	7.42083e-05	1690.69
6	7.42083e-05	9.48703e-05	1382.74
7	9.48703e-05	0.00011904	1248.47
8	0.00011904	0.000147312	1267.27
9	0.000147312	0.000180383	1404.42
10	0.000180383	0.000219069	1628.57
11	0.000219069	0.000264321	1904.1
12	0.000264321	0.000317254	2193.14
13	0.000317254	0.000379174	2452.54
14	0.000379174	0.000451603	2650.59
15	0.000451603	0.000536328	2765.71
16	0.000536328	0.000635435	2785.87
17	0.000635435	0.000751365	2727.3
18	0.000751365	0.000886975	2611.61
19	0.000886975	0.0010456	2409.04
20	0.0010456	0.00123116	2077.5
21	0.00123116	0.00144821	1677.66
22	0.00144821	0.00170211	1343.77
23	0.00170211	0.00199911	1162.42
24	0.00199911	0.00234653	1133.37
25	0.00234653	0.00275292	1197.64
26	0.00275292	0.00322829	1270.44
27	0.00322829	0.00378436	1234.49
28	0.00378436	0.00443482	1234.49
29	0.00443482	0.00519569	1230.16
30	0.00519569	0.00608572	1230.16
31	0.00608572	inf	1230.16
