time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.59758e-06	6145.93
1	2.59758e-06	5.77014e-06	6145.93
2	5.77014e-06	9.64494e-06	1959.31
3	9.64494e-06	1.43774e-05	1887.71
4	1.43774e-05	2.01574e-05	2615.93
5	2.01574e-05	2.72169e-05	3845.13
6	2.72169e-05	3.58389e-05	4353.09
7	3.58389e-05	4.63694e-05	3750.01
8	4.63694e-05	5.92308e-05	2605.04
9	5.92308e-05	7.4939e-05	1837.24
10	7.4939e-05	9.41243e-05	1528.71
11	9.41243e-05	0.000117556	1380.16
12	0.000117556	0.000146175	1350.13
13	0.000146175	0.000181128	1396.41
14	0.000181128	0.000223818	1564.81
15	0.000223818	0.000275958	1856.85
16	0.000275958	0.000339638	2187.49
17	0.000339638	0.000417414	2459.28
18	0.000417414	0.000512406	2658.65
19	0.000512406	0.000628425	2710.3
20	0.000628425	0.000770123	2667.06
21	0.000770123	0.000943187	2564.26
22	0.000943187	0.00115456	2296.51
23	0.00115456	0.00141272	1830.83
24	0.00141272	0.00172802	1377.28
25	0.00172802	0.00211311	1154.62
26	0.00211311	0.00258344	1156.49
27	0.00258344	0.00315788	1482.81
28	0.00315788	0.00385948	1482.81
29	0.00385948	0.00471637	659.382
30	0.00471637	0.00576293	659.382
31	0.00576293	inf	659.382
