time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.81401e-06	6517.25
1	2.81401e-06	6.2509e-06	6517.25
2	6.2509e-06	1.04485e-05	3445.98
3	1.04485e-05	1.55753e-05	2128.95
4	1.55753e-05	2.18369e-05	1809.13
5	2.18369e-05	2.94845e-05	1672.92
6	2.94845e-05	3.88249e-05	1620.36
7	3.88249e-05	5.02328e-05	1450.07
8	5.02328e-05	6.41658e-05	1303.47
9	6.41658e-05	8.11828e-05	1268.71
10	8.11828e-05	0.000101967	1279.69
11	0.000101967	0.000127351	1273.81
12	0.000127351	0.000158354	1320.4
13	0.000158354	0.000196219	1494.97
14	0.000196219	0.000242466	1741.64
15	0.000242466	0.00029895	2019.86
16	0.00029895	0.000367936	2271.88
17	0.000367936	0.000452193	2563.26
18	0.000452193	0.000555099	2674.4
19	0.000555099	0.000680784	2786.6
20	0.000680784	0.000834289	2630.52
21	0.000834289	0.00102177	2513.12
22	0.00102177	0.00125075	2140.56
23	0.00125075	0.00153042	1628.2
24	0.00153042	0.00187199	1215.95
25	0.00187199	0.00228917	1091.81
26	0.00228917	0.00279869	1197.63
27	0.00279869	0.00342099	1487.95
28	0.00342099	0.00418104	1487.95
29	0.00418104	0.00510932	772.532
30	0.00510932	0.00624308	772.532
31	0.00624308	inf	772.532
