time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.80605e-06	6498.93
1	2.80605e-06	6.23322e-06	6498.93
2	6.23322e-06	1.0419e-05	3321.68
3	1.0419e-05	1.55313e-05	2229.33
4	1.55313e-05	2.17752e-05	2022.85
5	2.17752e-05	2.94011e-05	1819.79
6	2.94011e-05	3.87151e-05	1576.4
7	3.87151e-05	5.00907e-05	1402.12
8	5.00907e-05	6.39843e-05	1284.88
9	6.39843e-05	8.09532e-05	1235.77
10	8.09532e-05	0.000101678	1252.12
11	0.000101678	0.000126991	1297.69
12	0.000126991	0.000157906	1368.14
13	0.000157906	0.000195664	1509.43
14	0.000195664	0.000241781	1734.92
15	0.000241781	0.000298105	2011.56
16	0.000298105	0.000366896	2296.56
17	0.000366896	0.000450914	2545.09
18	0.000450914	0.000553529	2700.88
19	0.000553529	0.000678859	2733.55
20	0.000678859	0.00083193	2663.37
21	0.00083193	0.00101888	2483.94
22	0.00101888	0.00124722	2130.21
23	0.00124722	0.00152609	1640.12
24	0.00152609	0.0018667	1251
25	0.0018667	0.0022827	1111.29
26	0.0022827	0.00279078	1197.03
27	0.00279078	0.00341132	1469.48
28	0.00341132	0.00416922	1469.48
29	0.00416922	0.00509488	878.839
30	0.00509488	0.00622543	878.839
31	0.00622543	inf	878.839
