time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.55564e-06	6237.28
1	2.55564e-06	5.67697e-06	6237.28
2	5.67697e-06	9.4892e-06	1954.3
3	9.4892e-06	1.41453e-05	1937.97
4	1.41453e-05	1.98319e-05	2721.44
5	1.98319e-05	2.67774e-05	4029.66
6	2.67774e-05	3.52602e-05	4685.56
7	3.52602e-05	4.56206e-05	3931.93
8	4.56206e-05	5.82743e-05	2802.27
9	5.82743e-05	7.37289e-05	2013.87
10	7.37289e-05	9.26044e-05	1575.35
11	9.26044e-05	0.000115658	1398.94
12	0.000115658	0.000143814	1371.98
13	0.000143814	0.000178203	1421.05
14	0.000178203	0.000220204	1599.01
15	0.000220204	0.000271502	1864.49
16	0.000271502	0.000334154	2164.04
17	0.000334154	0.000410674	2491.8
18	0.000410674	0.000504132	2603.56
19	0.000504132	0.000618277	2671.2
20	0.000618277	0.000757688	2722.84
21	0.000757688	0.000927957	2536.06
22	0.000927957	0.00113591	2318.68
23	0.00113591	0.0013899	1871.63
24	0.0013899	0.00170011	1421.95
25	0.00170011	0.00207899	1177.46
26	0.00207899	0.00254173	1159.62
27	0.00254173	0.00310689	1334.39
28	0.00310689	0.00379715	1334.39
29	0.00379715	0.00464021	1468.63
30	0.00464021	0.00566987	1468.63
31	0.00566987	inf	1468.63
