time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.63362e-06	5606.33
1	7.63362e-06	1.6563e-05	5606.33
2	1.6563e-05	2.70082e-05	3987.61
3	2.70082e-05	3.92265e-05	3837.66
4	3.92265e-05	5.35188e-05	2861.36
5	5.35188e-05	7.02372e-05	2007.12
6	7.02372e-05	8.97936e-05	1596.14
7	8.97936e-05	0.00011267	1384.5
8	0.00011267	0.000139429	1343.51
9	0.000139429	0.000170731	1410.73
10	0.000170731	0.000207346	1559.16
11	0.000207346	0.000250176	1774.51
12	0.000250176	0.000300277	2035.48
13	0.000300277	0.000358883	2306.81
14	0.000358883	0.000427437	2545.8
15	0.000427437	0.000507628	2713.58
16	0.000507628	0.000601432	2787.99
17	0.000601432	0.000711158	2773.25
18	0.000711158	0.000839511	2674.69
19	0.000839511	0.000989651	2478.97
20	0.000989651	0.00116528	2174.68
21	0.00116528	0.00137072	1794.84
22	0.00137072	0.00161103	1447.63
23	0.00161103	0.00189214	1231.83
24	0.00189214	0.00222096	1173.62
25	0.00222096	0.0026056	1237.79
26	0.0026056	0.00305554	1344.45
27	0.00305554	0.00358185	1358.22
28	0.00358185	0.0041975	1358.22
29	0.0041975	0.00491766	969.388
30	0.00491766	0.00576006	969.388
31	0.00576006	inf	969.388
