time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.63259e-06	5641.28
1	7.63259e-06	1.65608e-05	5641.28
2	1.65608e-05	2.70046e-05	3917.5
3	2.70046e-05	3.92212e-05	3868.65
4	3.92212e-05	5.35116e-05	2856.05
5	5.35116e-05	7.02278e-05	1999.32
6	7.02278e-05	8.97815e-05	1594.99
7	8.97815e-05	0.000112655	1389.34
8	0.000112655	0.00013941	1347.11
9	0.00013941	0.000170708	1411.32
10	0.000170708	0.000207318	1558.53
11	0.000207318	0.000250143	1772.86
12	0.000250143	0.000300237	2032.64
13	0.000300237	0.000358835	2304.79
14	0.000358835	0.000427379	2545.83
15	0.000427379	0.00050756	2711.21
16	0.00050756	0.00060135	2778.85
17	0.00060135	0.000711062	2764.03
18	0.000711062	0.000839398	2679.63
19	0.000839398	0.000989518	2495.46
20	0.000989518	0.00116512	2181.09
21	0.00116512	0.00137053	1786.58
22	0.00137053	0.00161081	1436.3
23	0.00161081	0.00189188	1220.08
24	0.00189188	0.00222066	1155.51
25	0.00222066	0.00260525	1216.52
26	0.00260525	0.00305512	1363.52
27	0.00305512	0.00358136	1604.61
28	0.00358136	0.00419693	1604.61
29	0.00419693	0.00491699	646.032
30	0.00491699	0.00575929	646.032
31	0.00575929	inf	646.032
