time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.23707e-06	4923.67
1	2.23707e-06	4.96931e-06	4923.67
2	4.96931e-06	8.30634e-06	1365.65
3	8.30634e-06	1.2382e-05	2592.7
4	1.2382e-05	1.73598e-05	5445.31
5	1.73598e-05	2.34395e-05	8142.46
6	2.34395e-05	3.08649e-05	9024.03
7	3.08649e-05	3.99338e-05	7749.02
8	3.99338e-05	5.10102e-05	5349.85
9	5.10102e-05	6.45384e-05	3262.67
10	6.45384e-05	8.1061e-05	2118.72
11	8.1061e-05	0.000101241	1622.52
12	0.000101241	0.000125887	1387.96
13	0.000125887	0.00015599	1343.47
14	0.00015599	0.000192755	1468.12
15	0.000192755	0.000237658	1686.92
16	0.000237658	0.0002925	1975.84
17	0.0002925	0.000359482	2223.63
18	0.000359482	0.00044129	2469.1
19	0.00044129	0.000541207	2638.3
20	0.000541207	0.000663239	2730.13
21	0.000663239	0.000812284	2669.2
22	0.000812284	0.000994319	2531.26
23	0.000994319	0.00121665	2142.63
24	0.00121665	0.00148819	1690.45
25	0.00148819	0.00181984	1299.88
26	0.00181984	0.00222489	1117.71
27	0.00222489	0.00271961	1233.78
28	0.00271961	0.00332383	1233.78
29	0.00332383	0.00406179	1383.5
30	0.00406179	0.0049631	1383.5
31	0.0049631	inf	1383.5
