time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.33979e-06	4943.23
1	2.33979e-06	5.19748e-06	4943.23
2	5.19748e-06	8.68773e-06	1634.07
3	8.68773e-06	1.29505e-05	2626.47
4	1.29505e-05	1.81569e-05	4585.13
5	1.81569e-05	2.45157e-05	6719.5
6	2.45157e-05	3.2282e-05	7105.32
7	3.2282e-05	4.17674e-05	5922.01
8	4.17674e-05	5.33524e-05	4250.24
9	5.33524e-05	6.75017e-05	2741.72
10	6.75017e-05	8.47829e-05	1999.99
11	8.47829e-05	0.000105889	1627.79
12	0.000105889	0.000131668	1465.9
13	0.000131668	0.000163152	1441.58
14	0.000163152	0.000201605	1528.41
15	0.000201605	0.00024857	1772.31
16	0.00024857	0.000305931	2081.26
17	0.000305931	0.000375988	2335.75
18	0.000375988	0.000461552	2523.15
19	0.000461552	0.000566056	2639.19
20	0.000566056	0.000693692	2702.4
21	0.000693692	0.00084958	2649.66
22	0.00084958	0.00103997	2384.13
23	0.00103997	0.00127251	2060.4
24	0.00127251	0.00155652	1616.24
25	0.00155652	0.00190339	1240.64
26	0.00190339	0.00232705	1120.75
27	0.00232705	0.00284448	1222.29
28	0.00284448	0.00347644	1222.29
29	0.00347644	0.00424829	1348.56
30	0.00424829	0.00519098	1348.56
31	0.00519098	inf	1348.56
